src_bytes,dst_bytes,same_srv_rate,diff_srv_rate,flag_SF,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,serror_rate,srv_serror_rate,flag_S0,count,service_http,dst_host_srv_diff_host_rate,level,dst_host_count,dst_host_same_src_port_rate,service_private,srv_diff_host_rate,srv_count,dst_host_srv_rerror_rate,service_domain_u,target
7248552,1437092,1.0,0.0,True,2,0.17999999999999994,1,0.0,0.36,0.0,0.0,0.0,False,2,False,0.0,20,11,0.09,False,0.0,2,0.0,False,0
599,2414928,1.0,0.0,True,70,0.30000000000000004,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,234,0.0,False,0.0,1,0.0,False,0
40494,0,1.0,0.0,True,48,0.67,1,0.0,0.08,0.0,0.0,0.0,False,12,False,0.04,21,63,0.67,False,0.0,12,0.0,False,0
8,220,1.0,0.0,True,4,0.020000000000000018,0,0.0,0.05,0.0,0.0,0.0,False,1,False,0.5,21,132,0.009999999999999995,False,0.0,1,0.0,False,0
406,501872,1.0,0.0,True,15,0.07000000000000006,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,211,0.0,False,0.0,1,0.0,False,0
1519900,410092,1.0,0.0,True,1,0.0,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
297,63112,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,4,True,0.04,21,52,0.020000000000000004,False,0.4,5,0.0,False,0
486700,231624,1.0,0.0,True,4,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,False,0.0,20,4,0.25,False,0.0,2,0.25,False,0
908352,26080,1.0,0.0,True,20,0.07999999999999996,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
9178,0,1.0,0.0,True,28,0.10999999999999999,0,0.0,0.44999999999999996,0.0,0.0,0.0,False,22,False,0.0,20,255,0.11,False,0.0,22,0.0,False,0
250777,379,1.0,0.0,True,135,0.67,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,19,201,0.0,False,0.0,1,0.0,False,0
283,25519,1.0,0.0,True,255,1.0,1,0.01,0.0,0.01,0.0,0.0,False,2,True,0.0,21,255,0.0,False,0.0,2,0.0,False,0
88382,0,1.0,0.0,True,72,0.42,1,0.0,0.05,0.0,0.0,0.0,False,17,False,0.03,21,125,0.42,False,0.11,18,0.0,False,0
1275,235404,1.0,0.0,True,13,0.07999999999999996,1,0.01,0.47,0.08,0.0,0.0,False,1,False,0.0,18,154,0.009999999999999995,False,0.0,1,0.08,False,0
708,1905934,1.0,0.0,True,34,0.19999999999999996,1,0.1,0.42999999999999994,0.5,0.0,0.0,False,1,False,0.0,14,167,0.009999999999999995,False,0.0,1,0.03,False,0
1126224,16064,1.0,0.0,True,9,0.9,1,0.1,0.2,0.11,0.0,0.0,False,1,False,0.0,20,10,0.1,False,0.0,1,0.10999999999999999,False,0
705,106734,1.0,0.0,True,2,0.010000000000000009,1,0.99,0.07,0.0,0.0,0.0,False,1,False,0.0,18,255,0.0,False,0.0,1,0.0,False,0
147,6195,1.0,0.0,True,255,1.0,1,0.01,0.0,0.0,0.0,0.0,False,2,True,0.02,21,165,0.009999999999999995,False,0.0,2,0.0,False,0
173,744605,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,19,54,0.020000000000000004,False,0.0,1,0.0,False,0
317,394616,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.02,20,23,0.04000000000000001,False,0.0,1,0.0,False,0
715240,215800,1.0,0.0,True,1,0.010000000000000009,0,0.01,0.08,0.0,0.0,0.0,False,1,False,0.0,20,90,0.009999999999999995,False,0.0,1,0.0,False,0
324772,163076,1.0,0.0,True,24,0.08999999999999997,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
279,17547,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,7,True,0.08,21,9,0.11,False,0.0,7,0.0,False,0
351,1465775,1.0,0.0,True,31,0.14,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,214,0.0,False,0.0,1,0.0,False,0
775,1151491,1.0,0.0,True,2,0.020000000000000018,1,0.0,0.06,0.0,0.0,0.0,False,1,False,0.0,21,81,0.009999999999999995,False,0.0,1,0.0,False,0
2204,334,1.0,0.0,True,142,0.61,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,232,0.0,False,0.0,1,0.010000000000000002,False,0
384,269225,1.0,0.0,True,10,0.09999999999999998,1,0.0,0.04,0.0,0.0,0.0,False,1,False,0.0,21,96,0.009999999999999995,False,0.0,1,0.0,False,0
2104380,0,1.0,0.0,True,10,0.020000000000000018,0,0.94,0.010000000000000002,0.0,0.0,0.0,False,2,False,0.2,17,213,0.020000000000000004,False,0.0,2,0.0,False,0
42082,45123,1.0,0.0,False,8,0.14,1,0.11,0.04,0.75,1.0,1.0,False,1,False,0.0,14,57,0.020000000000000004,False,0.0,1,0.0,False,0
405412,38492,1.0,0.0,True,18,0.07000000000000006,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
221,81280,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,2,True,0.07,21,16,0.06,False,0.0,2,0.0,False,0
61298,0,1.0,0.0,True,59,0.27,0,0.0,0.03,0.0,0.0,0.0,False,11,False,0.03,21,201,0.27,False,0.0,11,0.0,False,0
315,201030,1.0,0.0,True,14,0.07999999999999996,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,173,0.009999999999999995,False,0.0,1,0.07,False,0
11562,1399,1.0,0.0,True,143,0.54,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.009999999999999998,21,241,0.0,False,1.0,2,0.0,False,0
2280318,0,1.0,0.0,True,89,0.17999999999999994,1,0.0,0.06,0.0,0.0,0.0,False,2,False,0.02,19,67,0.18,False,0.67,3,0.0,False,0
204,8774,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,17,True,0.009999999999999998,21,242,0.0,False,0.0,17,0.0,False,0
2238,460350,1.0,0.0,True,1,0.030000000000000027,1,0.0,0.11,0.0,0.0,0.0,False,1,False,0.0,19,36,0.03,False,0.0,1,0.0,False,0
282,49165,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,14,True,0.09,21,30,0.03,False,0.0,14,0.0,False,0
204798,403,1.0,0.0,True,28,0.65,1,0.05,0.12,0.0,0.0,0.0,False,1,False,0.0,20,43,0.020000000000000004,False,0.0,1,0.0,False,0
255,574784,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,19,66,0.020000000000000004,False,0.0,1,0.0,False,0
312876,22784,1.0,0.0,True,32,0.59,1,0.02,0.07,0.03,0.0,0.0,False,1,False,0.0,20,54,0.020000000000000004,False,0.0,1,0.03,False,0
212,4329,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,15,True,0.0,21,255,0.009999999999999995,False,0.0,15,0.0,False,0
326,982,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.05,21,157,0.009999999999999995,False,0.0,3,0.0,False,0
26408,0,0.12,0.25,True,1,0.0,1,0.02,0.06,0.0,0.12,0.0,False,8,False,0.0,18,255,0.36,False,0.0,1,0.0,False,0
145258,0,1.0,0.0,True,76,0.36,0,0.0,0.07,0.0,0.0,0.0,False,1,False,0.03,21,56,0.36,False,0.0,1,0.0,False,0
491004,68700,1.0,0.0,True,8,0.17000000000000004,0,0.0,0.07,0.0,0.0,0.0,False,2,False,0.0,19,46,0.020000000000000004,False,0.0,2,0.0,False,0
262,31149,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.04,21,1,1.0,False,0.0,1,0.0,False,0
3888,0,1.0,0.0,True,99,0.39,1,0.0,0.02,0.0,0.0,0.0,False,11,False,0.0,18,255,0.39,False,0.15,13,0.0,False,0
843,334,1.0,0.0,True,174,0.76,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.009999999999999998,21,205,0.0,False,1.0,2,0.0,False,0
327,125015,1.0,0.0,True,255,1.0,1,0.01,0.0,0.0,0.5,0.5,False,2,True,0.04,18,85,0.009999999999999995,False,0.0,2,0.0,False,0
376,14953,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,21,True,0.0,21,255,0.0,False,0.0,21,0.0,False,0
1024,165715,1.0,0.0,True,45,0.17999999999999994,1,0.24,0.02,0.36,0.0,0.0,False,1,False,0.0,13,255,0.0,False,0.0,1,0.0,False,0
387,1332438,1.0,0.0,True,18,0.09999999999999998,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,180,0.009999999999999995,False,0.0,1,0.0,False,0
136464,48108,1.0,0.0,True,6,0.14,0,0.0,0.07,0.0,0.0,0.0,False,1,False,0.0,20,44,0.020000000000000004,False,0.0,1,0.0,False,0
6285,1587397,1.0,0.0,False,32,0.13,1,0.37,0.37,0.12,1.0,1.0,False,1,False,0.0,14,255,0.0,False,0.0,1,0.03,False,0
15876,0,1.0,0.0,True,54,0.33,0,0.0,0.02,0.0,0.0,0.0,False,16,False,0.0,20,166,0.33,False,0.0,16,0.0,False,0
456980,0,1.0,0.0,False,50,0.09999999999999998,1,0.02,0.05,0.06,0.5,0.5,False,2,False,0.04,16,62,0.1,False,0.0,2,0.0,False,0
6601,0,1.0,0.0,True,123,0.47,1,0.0,0.05,0.01,0.0,0.0,False,13,False,0.02,21,75,0.47,False,0.0,13,0.0,False,0
20320,16416,1.0,0.0,True,17,0.07000000000000006,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,21,255,0.0,False,0.0,1,0.0,False,0
598,21454,1.0,0.0,True,16,0.06000000000000005,1,0.76,0.06,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.12,False,0
673,887107,1.0,0.0,True,2,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,False,1.0,19,1,1.0,False,0.0,1,0.0,False,0
529596,216664,1.0,0.0,False,3,1.0,1,0.33,0.0,0.33,1.0,1.0,False,1,False,0.0,16,3,0.33,False,0.0,1,0.0,False,0
746,537176,1.0,0.0,True,25,0.15000000000000002,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,21,167,0.009999999999999995,False,0.0,1,0.0,False,0
194,954639,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,0.0,1,0.0,False,0
106577,380,1.0,0.0,True,200,0.75,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.009999999999999998,20,153,0.009999999999999995,False,0.0,1,0.0,False,0
241,261,1.0,0.0,True,193,1.0,1,0.0,0.0,0.0,0.0,0.0,False,6,True,0.03,21,68,0.009999999999999995,False,0.0,6,0.0,False,0
317,74301,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.03,21,4,0.25,False,0.0,4,0.0,False,0
573,293300,1.0,0.0,True,14,0.10999999999999999,1,0.0,0.04,0.0,0.0,0.0,False,1,False,0.14,21,114,0.009999999999999995,False,0.0,1,0.0,False,0
205,3433,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.0,21,255,0.0,False,0.0,3,0.0,False,0
35195,0,1.0,0.0,True,79,0.31000000000000005,1,0.0,0.04,0.14,0.0,0.0,False,19,False,0.03,18,81,0.31,False,0.0,19,0.0,False,0
153,41971,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.009999999999999998,21,37,0.03,False,0.0,1,0.0,False,0
2131840,0,1.0,0.0,False,66,0.6,1,0.05,0.2,0.05,0.5,0.5,False,2,False,0.03,17,20,0.6,False,0.0,2,0.0,False,0
241,136339,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,13,True,0.0,21,255,0.0,False,0.0,13,0.0,False,0
203896,28224,1.0,0.0,True,27,0.10999999999999999,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
996,87114,1.0,0.0,True,1,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,False,0.0,19,1,1.0,False,0.0,1,0.0,False,0
165,34720,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.04,21,79,0.009999999999999995,False,0.0,2,0.0,False,0
238508,24420,1.0,0.0,True,26,0.09999999999999998,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
44,76,1.0,3.469446951953614e-18,True,255,1.0,0,0.0,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18,False,175,False,0.0,18,255,0.008333333333333331,True,0.0,175,0.0,True,0
327,54490,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,1,True,0.02,21,2,0.5,False,0.33,12,0.0,False,0
373,1699,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.05,21,6,0.17,False,1.0,3,0.0,False,0
199,7469,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.0,21,255,0.0,False,0.0,2,0.0,False,0
223,10907,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,9,True,0.06,21,72,0.009999999999999995,False,0.11,38,0.0,False,0
10468,334048,1.0,0.0,True,3,0.020000000000000018,0,0.0,0.04,0.0,0.0,0.0,False,1,False,0.0,20,163,0.009999999999999995,False,0.0,1,0.0,False,0
206,28502,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.04,21,1,1.0,False,0.0,1,0.0,False,0
176,12971,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.05,21,81,0.009999999999999995,False,0.0,3,0.0,False,0
54868,22932,1.0,0.0,True,1,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,False,0.0,20,1,1.0,False,0.0,1,0.0,False,0
7328,7670,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,18,True,0.04,20,78,0.009999999999999995,False,0.0,18,0.0,False,0
1086,177690,1.0,0.0,True,19,0.10999999999999999,1,0.02,0.03,0.11,0.0,0.0,False,1,False,0.0,18,174,0.009999999999999995,False,0.0,1,0.0,False,0
3053,439262,1.0,0.0,True,26,0.20999999999999996,1,0.01,0.05,0.04,0.0,0.0,False,1,False,0.0,20,121,0.009999999999999995,False,0.0,1,0.08,False,0
12983,0,1.0,0.0,True,34,0.15000000000000002,0,0.0,0.04,0.0,0.0,0.0,False,1,False,0.06,20,113,0.15,False,0.0,1,0.0,False,0
352,759161,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,19,255,0.0,False,0.0,1,0.0,False,0
1326,331,1.0,0.0,True,178,0.31000000000000005,1,0.0,0.08,0.0,0.0,0.0,False,1,False,0.02,21,26,0.04000000000000001,False,1.0,2,0.0,False,0
2109,144715,0.010000000000000009,0.07,True,27,0.10999999999999999,1,0.42,0.05,0.07,0.99,0.0,False,151,False,0.0,15,255,0.0,False,0.0,1,0.15,False,0
328,19281,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.04,21,27,0.04000000000000001,False,0.0,1,0.0,False,0
1419,4152,1.0,0.0,True,45,0.27,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,20,168,0.009999999999999995,False,0.0,1,0.0,False,0
10287,16696,1.0,0.0,True,12,0.050000000000000044,1,0.87,0.06,0.0,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.17,False,0
156,5430,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,5,True,0.009999999999999998,21,5,0.2,False,0.0,5,0.0,False,0
825,100118,1.0,0.0,True,8,0.26,1,0.0,0.13,0.0,0.0,0.0,False,1,False,0.0,20,31,0.03,False,0.0,1,0.0,False,0
277,45760,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.04,21,28,0.04000000000000001,False,0.0,1,0.0,False,0
0,0,1.0,0.0,False,118,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,21,118,0.009999999999999995,False,0.0,1,1.0,False,0
238,10378,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,1.0,2,0.0,False,0
301,23474,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.04,21,2,0.5,False,0.0,2,0.0,False,0
458,219837,1.0,0.0,True,55,0.21999999999999997,1,0.54,0.02,0.65,0.0,0.0,False,1,False,0.0,13,255,0.0,False,0.0,1,0.0,False,0
259,901953,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,20,27,0.04000000000000001,False,1.0,3,0.0,False,0
2628,195153,1.0,0.0,True,24,0.08999999999999997,1,0.76,0.06,0.62,0.0,0.0,False,1,False,0.0,14,255,0.0,False,0.0,1,0.08,False,0
313,1481,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,19,True,0.02,21,154,0.009999999999999995,False,0.0,19,0.0,False,0
20493,333,1.0,0.0,True,130,0.88,1,0.0,0.07,0.0,0.0,0.0,False,1,False,0.02,21,42,0.020000000000000004,False,1.0,2,0.0,False,0
320,2828,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,8,True,0.0,21,255,0.0,False,0.0,8,0.0,False,0
325,655,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,37,True,0.0,21,255,0.0,False,0.07,44,0.0,False,0
235,9517,1.0,0.0,True,255,1.0,1,0.06,0.0,0.0,0.5,0.5,False,2,True,0.02,18,18,0.06,False,0.0,2,0.0,False,0
786,517948,1.0,0.0,True,45,0.28,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,159,0.009999999999999995,False,0.0,1,0.0,False,0
512,70827,1.0,0.0,True,29,0.22999999999999998,1,0.0,0.04,0.0,0.0,0.0,False,1,False,0.0,20,127,0.009999999999999995,False,0.0,1,0.07,False,0
55480,0,1.0,0.0,False,84,0.33,1,0.02,0.06,0.02,0.12,0.12,False,8,False,0.0,20,255,0.37,False,0.0,8,0.0,False,0
33996,20092,1.0,0.0,True,8,1.0,1,0.12,0.0,0.12,0.0,0.0,False,1,False,0.0,20,8,0.12,False,0.0,1,0.12,False,0
200068,12976,1.0,0.0,True,17,0.85,1,0.05,0.1,0.06,0.0,0.0,False,1,False,0.0,20,20,0.05,False,0.0,1,0.06,False,0
281,16249,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,13,True,0.009999999999999998,21,78,0.009999999999999995,False,0.0,13,0.010000000000000002,False,0
302,304489,1.0,0.0,True,7,0.07999999999999996,1,0.0,0.06,0.0,0.0,0.0,False,1,False,0.0,20,89,0.009999999999999995,False,0.0,1,0.0,False,0
725,114518,1.0,0.0,False,6,0.020000000000000018,0,0.91,0.07,0.5,1.0,1.0,False,1,False,0.0,7,255,0.0,False,0.0,1,0.33,False,0
67816,0,1.0,0.0,True,10,0.040000000000000036,1,0.0,0.47,0.0,0.0,0.0,False,1,False,0.0,21,255,0.04000000000000001,False,0.0,1,0.0,False,0
266,6818,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.05,21,10,0.1,False,0.0,3,0.0,False,0
4892,0,0.06000000000000005,0.24,True,1,0.010000000000000009,1,0.02,0.06,0.0,0.06,0.0,False,17,False,0.0,18,119,0.61,False,0.0,1,0.0,False,0
3480,9222,1.0,0.0,False,11,0.29000000000000004,0,0.0,0.08,0.0,0.0,0.0,False,1,False,0.0,19,38,0.03,False,0.0,1,1.0,False,0
596,339045,1.0,0.0,True,20,0.09999999999999998,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,191,0.009999999999999995,False,0.0,1,0.0,False,0
294,13752,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,9,True,0.09,21,20,0.05,False,0.23,13,0.010000000000000002,False,0
330,8243,1.0,0.0,True,218,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.02,21,182,0.009999999999999995,False,0.42999999999999994,7,0.0,False,0
10991,83763,1.0,0.0,True,39,0.15000000000000002,1,0.54,0.06,0.26,0.0,0.0,False,1,False,0.0,16,255,0.0,False,0.0,1,0.13,False,0
510,226840,1.0,0.0,True,17,0.07000000000000006,1,0.0,0.02,0.06,0.0,0.0,False,1,False,0.0,20,255,0.0,False,0.0,1,0.12,False,0
322,93111,1.0,0.0,True,255,1.0,1,0.03,0.0,0.01,0.0,0.0,False,12,True,0.03,21,38,0.03,False,0.0,12,0.0,False,0
10272,0,1.0,0.0,True,76,0.21999999999999997,0,0.0,0.03,0.0,0.0,0.0,False,10,False,0.03,21,228,0.22,False,0.0,10,0.0,False,0
372,258229,1.0,0.0,True,2,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,False,1.0,19,1,1.0,False,0.0,1,0.0,False,0
373,0,1.0,0.0,True,41,0.28,1,0.02,0.05,0.0,0.0,0.0,False,5,False,0.05,21,130,0.28,False,0.0,5,0.0,False,0
326,26918,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.009999999999999998,21,176,0.009999999999999995,False,0.0,3,0.0,False,0
854,385102,1.0,0.0,True,7,0.07999999999999996,1,0.0,0.05,0.0,0.0,0.0,False,1,False,0.0,21,84,0.009999999999999995,False,0.0,1,0.0,False,0
3229,330,1.0,0.0,True,151,0.59,1,0.0,0.010000000000000002,0.01,0.0,0.0,False,1,False,0.0,21,255,0.0,False,0.0,1,0.0,False,0
243,389,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,15,True,0.0,21,255,0.0,False,0.0,15,0.0,False,0
38207,40968,1.0,0.0,False,12,0.16000000000000003,1,0.14,0.03,0.83,1.0,1.0,False,1,False,0.0,14,73,0.009999999999999995,False,0.0,1,0.0,False,0
151264,0,1.0,0.0,True,52,0.36,1,0.01,0.02,0.0,0.0,0.0,False,1,False,0.06,21,122,0.36,False,0.0,1,0.0,False,0
