src_bytes,dst_bytes,same_srv_rate,diff_srv_rate,flag_SF,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,serror_rate,srv_serror_rate,flag_S0,count,service_http,dst_host_srv_diff_host_rate,level,dst_host_count,dst_host_same_src_port_rate,service_private,srv_diff_host_rate,srv_count,dst_host_srv_rerror_rate,service_domain_u,target
216,2168,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,14,True,0.0,21,255,0.0,False,0.04,54,0.0,False,0
0,0,0.12,0.05,False,17,0.07,0,1.0,0.06,1.0,1.0,1.0,True,146,False,0.0,20,255,0.0,False,0.0,17,0.0,False,1
45,67,1.0,0.01,True,247,0.97,0,0.0,0.01,0.0,0.0,0.0,False,236,False,0.0,18,255,0.0,False,0.0,235,0.0,True,0
0,0,0.04,0.06,False,3,0.01,0,1.0,0.06,1.0,1.0,1.0,True,137,False,0.0,20,255,0.0,False,0.0,5,0.0,False,1
282,10965,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.03,21,3,0.33,False,0.0,3,0.0,False,0
0,0,0.08,0.05,False,24,0.09,0,1.0,0.05,1.0,1.0,1.0,True,290,False,0.0,19,255,0.0,False,0.0,24,0.0,False,1
247,365,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,14,True,0.0,21,255,0.0,False,0.19,16,0.0,False,0
1465,4152,1.0,0.0,True,31,0.27,1,0.01,0.04,0.03,0.0,0.0,False,1,False,0.0,20,114,0.01,False,0.0,1,0.0,False,0
308,2241,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,12,True,0.0,21,255,0.0,False,0.15,13,0.0,False,0
0,0,0.01,0.06,False,1,0.0,0,1.0,0.07,1.0,1.0,1.0,True,113,False,0.0,20,255,0.0,False,0.0,1,0.0,False,1
0,0,0.24,0.16,False,46,0.18,0,1.0,0.04,1.0,1.0,1.0,True,25,False,0.0,18,255,0.01,False,0.0,6,0.0,False,1
1110,331,1.0,0.0,True,137,0.54,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.0,21,255,0.0,False,1.0,2,0.0,False,0
6,34,0.01,1.0,False,1,0.0,1,0.0,0.36,0.0,0.01,0.0,False,87,False,0.0,14,255,0.0,False,0.0,1,1.0,False,1
357,255,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,18,True,0.0,21,255,0.0,False,0.11,19,0.0,False,0
0,0,0.23,0.13,False,63,0.25,0,1.0,0.02,1.0,1.0,1.0,True,30,False,0.0,19,255,0.01,False,0.0,7,0.0,False,1
1032,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,436,False,0.0,19,255,1.0,False,0.0,436,0.0,False,1
0,0,0.05,0.06,False,31,0.12,0,0.0,0.07,0.0,0.0,0.0,False,291,False,0.0,18,255,0.0,True,0.0,16,1.0,False,1
0,0,0.12,0.06,False,16,0.06,0,1.0,0.07,1.0,1.0,1.0,True,132,False,0.0,20,255,0.0,False,0.0,16,0.0,False,1
0,0,0.4,0.13,False,57,0.22,0,1.0,0.04,1.0,1.0,1.0,True,15,False,0.0,18,255,0.0,False,0.0,6,0.0,False,1
0,0,0.23,0.31,False,13,0.05,0,1.0,0.06,1.0,0.92,1.0,True,13,False,0.0,18,255,0.01,False,0.0,3,0.0,False,1
8,0,1.0,0.0,True,6,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,False,0.5,15,2,1.0,False,1.0,19,0.0,False,1
0,0,0.04,0.06,False,6,0.02,0,1.0,0.06,1.0,1.0,1.0,True,135,False,0.0,20,255,0.0,False,0.0,6,0.0,False,1
0,0,0.08,0.07,False,18,0.07,0,1.0,0.06,1.0,1.0,1.0,True,239,False,0.0,21,255,0.0,True,0.0,18,0.0,False,1
0,0,0.08,0.05,False,24,0.09,0,1.0,0.05,1.0,1.0,1.0,True,295,False,0.0,19,255,0.0,False,0.0,24,0.0,False,1
516,4,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,379,False,0.0,17,255,1.0,False,0.0,379,0.0,False,0
9,223,0.5,1.0,True,6,0.02,0,0.0,0.06,0.0,0.0,0.0,False,2,False,0.0,20,255,0.0,False,0.0,1,0.0,False,0
0,0,0.08,0.07,False,13,0.05,0,1.0,0.07,1.0,1.0,1.0,True,159,False,0.0,21,255,0.0,True,0.0,13,0.0,False,1
227,366,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,17,True,0.06,21,38,0.03,False,0.11,37,0.0,False,0
211,15404,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.0,21,255,0.0,False,0.25,12,0.0,False,0
44,115,1.0,0.0,True,209,0.82,0,0.0,0.01,0.0,0.0,0.0,False,252,False,0.0,18,255,0.0,False,0.01,253,0.0,True,0
211,9683,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.02,21,28,0.04,False,0.0,1,0.0,False,0
46,46,1.0,0.0,True,254,1.0,0,0.0,0.01,0.0,0.0,0.0,False,116,False,0.0,19,255,0.0,False,0.0,116,0.0,True,0
0,0,0.04,0.05,False,19,0.07,0,1.0,0.06,1.0,1.0,1.0,True,276,False,0.0,21,255,0.0,True,0.0,11,0.0,False,1
305,471,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,8,True,0.04,21,56,0.02,False,0.18,11,0.0,False,0
0,0,0.16,0.09,False,17,0.07,0,1.0,0.08,1.0,1.0,1.0,True,105,False,0.0,19,255,0.0,False,0.0,17,0.0,False,1
207,318,1.0,0.0,True,255,1.0,1,0.01,0.0,0.01,0.33,0.17,False,3,True,0.0,18,255,0.0,False,0.33,6,0.0,False,0
215,0,1.0,0.0,True,151,0.83,0,0.0,0.01,0.0,0.0,0.0,False,1,False,0.0,12,183,0.83,True,0.0,1,0.0,False,1
0,0,0.01,0.07,False,3,0.01,0,1.0,0.08,1.0,1.0,1.0,True,203,False,0.0,20,255,0.0,False,0.0,3,0.0,False,1
357,933,1.0,0.0,True,219,1.0,1,0.0,0.0,0.0,0.0,0.0,False,12,True,0.03,21,100,0.01,False,0.15,13,0.0,False,0
746,331,1.0,0.0,True,181,0.8,1,0.0,0.04,0.0,0.0,0.0,False,1,False,0.01,21,128,0.01,False,0.0,1,0.0,False,0
33,0,0.5,1.0,True,20,0.2,0,0.0,0.6,0.0,0.0,0.0,False,2,False,0.1,21,5,0.2,False,1.0,2,0.0,True,0
261,7695,1.0,0.0,True,232,0.91,1,0.0,0.02,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,1.0,2,0.0,False,0
684,330,1.0,0.0,True,115,0.45,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,21,255,0.0,False,0.0,1,0.0,False,0
0,0,0.05,0.05,False,8,0.03,0,1.0,0.07,1.0,1.0,1.0,True,276,False,0.0,21,255,0.0,False,0.0,14,0.0,False,1
0,0,0.03,0.05,False,8,0.03,0,1.0,0.05,1.0,1.0,1.0,True,275,False,0.0,20,255,0.0,False,0.0,8,0.0,False,1
44,135,1.0,0.0,True,254,1.0,0,0.0,0.01,0.0,0.0,0.0,False,74,False,0.0,20,255,0.0,False,0.01,154,0.0,True,0
44,142,0.99,0.03,True,232,0.91,0,0.0,0.02,0.0,0.0,0.0,False,67,False,0.0,20,255,0.0,False,0.01,147,0.0,True,0
0,0,0.02,0.07,False,2,0.01,0,1.0,0.08,1.0,1.0,1.0,True,209,False,0.0,19,255,0.0,False,0.0,5,0.0,False,1
105,145,0.25,0.5,True,243,0.95,0,0.0,0.01,0.0,0.0,0.0,False,4,False,0.0,18,255,0.0,True,0.0,1,0.0,False,0
54540,8314,1.0,0.0,True,222,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.0,12,222,0.0,False,0.0,4,0.06,False,1
207,0,1.0,0.0,True,102,0.86,0,0.0,0.02,0.0,0.0,0.0,False,2,False,0.0,14,118,0.86,True,0.0,2,0.0,False,1
0,0,0.08,0.07,False,9,0.04,0,1.0,0.07,1.0,1.0,1.0,True,131,False,0.0,21,255,0.0,True,0.0,10,0.0,False,1
274,4089,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,7,True,0.05,21,20,0.05,False,0.0,7,0.0,False,0
0,0,1.0,0.0,False,1,0.0,0,0.0,0.38,0.0,0.0,0.0,False,1,False,0.0,16,255,0.38,True,0.0,1,1.0,False,1
224,458,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.07,21,8,0.12,False,0.12,24,0.0,False,0
210,777,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,56,True,0.0,21,255,0.0,False,0.06,62,0.0,False,0
15377,0,1.0,0.0,True,75,1.0,1,0.0,0.0,0.01,0.0,0.0,False,10,False,0.03,20,10,1.0,False,0.0,10,0.0,False,0
1,0,0.04,0.35,True,1,0.0,0,0.0,0.27,0.0,0.0,0.0,False,23,False,0.0,20,255,0.79,False,0.0,1,0.0,False,1
0,0,0.02,0.06,False,3,0.01,0,0.0,0.06,0.0,0.0,0.0,False,132,False,0.0,19,255,0.0,False,0.0,3,1.0,False,1
242,2524,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.0,21,255,0.0,False,0.18,11,0.0,False,0
1163,329,1.0,0.0,True,19,0.2,1,0.0,0.76,0.0,0.0,0.0,False,1,False,0.0,21,94,0.01,False,0.0,1,0.0,False,0
217,364,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,5,True,0.05,21,5,0.2,False,0.43,7,0.0,False,0
183,4486,1.0,0.0,True,238,0.93,1,0.0,0.02,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,0.0,1,0.0,False,0
0,0,0.02,0.06,False,2,0.01,0,1.0,0.05,1.0,1.0,1.0,True,103,False,0.0,20,255,0.0,False,0.0,2,0.0,False,1
219,4624,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,32,True,0.0,21,255,0.0,False,0.06,33,0.0,False,0
54540,8314,1.0,0.0,True,20,1.0,1,0.0,0.0,0.0,0.0,0.0,False,5,True,0.0,11,20,0.05,False,0.0,5,0.1,False,1
251,16118,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.56,False,3,True,0.02,20,56,0.02,False,0.08,36,0.0,False,0
0,0,0.12,0.19,False,2,0.01,0,1.0,0.08,1.0,1.0,1.0,True,16,False,0.0,21,255,0.0,True,0.0,2,0.0,False,1
0,0,0.07,0.06,False,18,0.07,0,0.0,0.07,0.0,0.0,0.0,False,274,False,0.0,20,255,0.0,False,0.0,18,1.0,False,1
251,931,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.03,21,2,0.5,False,0.0,2,0.0,False,0
0,0,0.01,0.07,False,3,0.01,0,1.0,0.07,1.0,1.0,1.0,True,206,False,0.0,21,255,0.0,True,0.0,2,0.0,False,1
0,0,0.04,0.06,False,10,0.04,0,1.0,0.08,1.0,1.0,1.0,True,233,False,0.0,21,255,0.0,True,0.0,9,0.0,False,1
6,32,0.75,0.5,True,3,0.01,0,0.0,0.02,0.0,0.0,0.0,False,4,False,0.0,1,255,0.0,False,0.0,3,0.0,False,1
0,0,0.02,0.07,False,5,0.02,0,1.0,0.08,1.0,1.0,1.0,True,259,False,0.0,20,255,0.0,False,0.0,5,0.0,False,1
0,0,0.07,0.06,False,6,0.02,0,1.0,0.06,1.0,1.0,1.0,True,224,False,0.0,18,255,0.0,False,0.0,15,0.0,False,1
298,12246,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.01,21,140,0.01,False,0.0,2,0.07,False,0
1032,0,1.0,0.0,True,220,0.86,0,0.0,0.02,0.0,0.0,0.0,False,510,False,0.0,17,255,0.86,False,0.0,510,0.0,False,1
0,0,0.07,0.05,False,19,0.07,0,1.0,0.05,1.0,1.0,1.0,True,285,False,0.0,20,255,0.0,False,0.0,19,0.0,False,1
0,0,0.03,0.07,False,7,0.03,0,1.0,0.08,1.0,1.0,1.0,True,228,False,0.0,20,255,0.0,False,0.0,7,0.0,False,1
45,138,1.0,0.0,True,242,0.95,0,0.0,0.01,0.0,0.0,0.0,False,75,False,0.0,20,255,0.0,False,0.01,155,0.0,True,0
46,132,1.0,0.0,True,252,0.99,0,0.0,0.01,0.0,0.0,0.0,False,77,False,0.0,19,255,0.0,False,0.01,157,0.0,True,0
748,0,1.0,0.0,True,58,0.01,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.03,21,100,0.01,False,0.0,1,0.0,False,0
323,4937,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.03,21,202,0.0,False,0.5,4,0.0,False,0
266,1585,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,19,True,0.02,21,63,0.02,False,0.0,19,0.0,False,0
0,0,0.16,0.07,False,20,0.08,0,1.0,0.07,1.0,1.0,1.0,True,128,False,0.0,18,255,0.0,False,0.0,20,0.0,False,1
0,0,0.04,0.06,False,11,0.04,0,1.0,0.08,1.0,1.0,1.0,True,263,False,0.0,20,255,0.0,False,0.0,10,0.0,False,1
195,1954,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,12,True,0.03,21,137,0.01,False,0.0,12,0.01,False,0
14,37,1.0,0.0,True,15,0.06,0,0.0,0.06,0.0,0.0,0.0,False,1,False,0.0,20,253,0.01,False,0.0,1,0.0,False,0
184,34030,1.0,0.0,True,250,0.98,1,0.0,0.01,0.0,0.0,0.0,False,3,True,0.0,21,255,0.0,False,0.0,3,0.0,False,0
268,1973,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,8,True,0.0,21,255,0.0,False,0.22,9,0.0,False,0
0,0,0.06,0.06,False,13,0.05,0,1.0,0.06,1.0,1.0,1.0,True,203,False,0.0,20,255,0.0,False,0.0,13,0.0,False,1
36,101,1.0,0.0,True,247,0.97,0,0.0,0.01,0.0,0.0,0.0,False,1,False,0.0,21,255,0.0,False,0.0,1,0.0,True,0
43,71,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,142,False,0.0,18,255,0.01,False,0.0,142,0.0,True,0
0,0,0.01,0.07,False,18,0.07,0,1.0,0.07,1.0,1.0,1.0,True,225,False,0.0,19,255,0.0,False,0.0,3,0.0,False,1
209,290,1.0,0.0,True,231,1.0,1,0.0,0.0,0.0,0.0,0.0,False,6,True,0.02,21,187,0.01,False,0.0,6,0.0,False,0
0,0,0.04,0.06,False,9,0.04,0,0.0,0.07,0.0,0.0,0.0,False,253,False,0.0,20,255,0.0,False,0.0,9,1.0,False,1
0,0,1.0,0.0,False,72,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,True,0.31,21,4,0.25,False,0.0,1,1.0,False,0
0,0,0.08,0.05,False,22,0.09,0,1.0,0.05,1.0,1.0,1.0,True,283,False,0.0,20,255,0.0,False,0.0,22,0.0,False,1
209,1800,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,13,True,0.05,21,13,0.08,False,0.0,13,0.0,False,0
0,0,0.02,0.06,False,5,0.02,0,1.0,0.07,1.0,1.0,1.0,True,238,False,0.0,20,255,0.0,False,0.0,5,0.0,False,1
33,0,1.0,0.0,True,31,0.12,0,0.0,0.02,0.0,0.0,0.0,False,2,False,0.0,21,255,0.12,False,0.27,11,0.0,True,0
0,0,1.0,0.0,False,216,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,True,0.2,21,5,0.2,False,0.0,1,0.87,False,0
234,761,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,10,True,0.07,21,38,0.03,False,0.0,10,0.0,False,0
1049,326,1.0,0.0,True,143,0.72,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.0,21,198,0.01,False,0.0,1,0.0,False,0
0,0,0.33,0.06,False,18,0.07,0,1.0,0.04,1.0,1.0,1.0,True,54,False,0.0,18,255,0.0,False,0.0,18,0.0,False,1
223,422,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,5,True,0.0,21,255,0.0,False,0.0,5,0.0,False,0
0,0,0.04,0.06,False,9,0.04,0,1.0,0.07,1.0,1.0,1.0,True,220,False,0.0,21,255,0.0,False,0.0,9,0.0,False,1
1,0,0.07,0.28,True,2,0.01,0,0.1,0.82,0.0,0.0,0.0,False,29,False,0.0,17,255,0.22,True,0.0,2,0.0,False,1
0,0,0.0,1.0,False,1,0.0,0,0.29,1.0,1.0,0.23,1.0,True,509,False,0.0,21,255,0.0,False,0.0,1,0.0,False,1
0,0,0.0,0.07,False,1,0.0,0,1.0,0.07,1.0,1.0,1.0,True,218,False,0.0,20,255,0.0,False,0.0,1,0.0,False,1
0,0,0.13,0.07,False,15,0.06,0,1.0,0.05,1.0,1.0,1.0,True,118,False,0.0,21,255,0.0,True,0.0,15,0.0,False,1
302,2610,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,19,True,0.05,21,29,0.03,False,0.1,20,0.0,False,0
46,73,1.0,0.0,True,202,0.79,0,0.0,0.01,0.0,0.0,0.0,False,137,False,0.0,18,255,0.0,False,0.0,137,0.0,True,0
46,76,1.0,0.01,True,254,1.0,0,0.0,0.01,0.0,0.0,0.0,False,239,False,0.0,18,255,0.0,False,0.01,239,0.0,True,0
520,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,258,False,0.0,19,255,1.0,False,0.0,258,0.0,False,1
0,0,0.28,0.1,False,44,0.17,0,1.0,0.05,1.0,1.0,1.0,True,39,False,0.0,18,255,0.0,False,0.0,11,0.0,False,1
325,1411,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.0,21,255,0.0,False,0.67,3,0.0,False,0
216,2665,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.01,21,246,0.0,False,0.0,4,0.0,False,0
308,1875,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.04,21,8,0.12,False,0.0,4,0.0,False,0
15876,0,1.0,0.0,True,87,0.26,1,0.0,0.03,0.0,0.0,0.0,False,15,False,0.02,21,122,0.26,False,0.0,15,0.0,False,0
226,1969,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,32,True,0.0,21,255,0.0,False,0.11,36,0.0,False,0
