src_bytes,dst_bytes,same_srv_rate,diff_srv_rate,flag_SF,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,serror_rate,srv_serror_rate,flag_S0,count,service_http,dst_host_srv_diff_host_rate,level,dst_host_count,dst_host_same_src_port_rate,service_private,srv_diff_host_rate,srv_count,dst_host_srv_rerror_rate,service_domain_u,target
2604,0,0.06,0.14,False,15,0.14,0,1.0,0.16,1.0,1.0,1.0,True,87,False,0.0,18,189,0.01,True,0.0,2,0.0,False,1
0,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,115,False,0.0,18,255,0.0,False,0.01,169,0.0,True,0
3739,2248,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,9,True,0.05,21,4,0.1,False,0.18,18,0.0,False,0
1531,0,0.06,0.06,False,17,0.04,0,1.0,0.07,1.0,1.0,1.0,True,150,False,0.0,20,255,0.0,False,0.0,8,0.0,False,1
1935,0,1.0,0.0,True,61,0.25,1,0.0,0.11,0.0,0.0,0.0,False,3,False,0.06,17,4,0.04,False,0.0,22,0.0,False,0
0,0,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,6,True,0.0,21,255,0.0,False,0.0,12,0.0,False,0
393,2733,0.06,0.06,False,12,0.06,0,0.0,0.06,0.0,0.0,0.0,False,274,False,0.0,20,255,0.0,False,0.0,24,1.0,False,1
233,635,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,18,True,0.0,21,255,0.0,False,0.0,14,0.0,False,0
0,0,1.0,0.0,False,255,1.0,0,0.02,0.0,0.01,1.0,0.12,True,1,True,0.01,19,69,0.01,False,0.39,11,0.0,False,0
0,0,0.08,0.06,False,21,0.08,0,1.0,0.07,1.0,1.0,1.0,True,242,False,0.0,19,255,0.0,False,0.0,11,0.0,False,1
0,85,0.03,0.05,False,17,0.06,0,1.0,0.07,1.0,1.0,1.0,True,291,False,0.0,20,255,0.0,True,0.0,10,0.0,False,1
2465,0,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,0,True,0.06,21,12,0.09,False,0.21,10,0.0,False,0
4267,7898,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,14,True,0.06,21,125,0.03,False,0.0,15,0.0,False,0
0,0,1.0,0.0,False,26,0.06,0,0.0,0.68,0.0,0.0,0.0,False,2,False,0.0,15,254,0.99,True,0.0,21,0.0,False,1
1649,0,0.02,0.06,False,17,0.02,0,1.0,0.05,1.0,1.0,1.0,True,279,False,0.0,19,255,0.0,False,0.0,3,0.0,False,1
2908,0,0.1,0.06,False,17,0.06,0,1.0,0.07,1.0,1.0,1.0,True,49,False,0.0,19,255,0.0,False,0.0,11,0.0,False,1
0,3096,1.0,0.0,False,3,1.0,0,0.0,0.0,0.0,0.0,0.0,False,215,False,0.0,18,255,0.01,False,0.0,11,1.0,False,1
0,242,1.0,0.0,True,255,1.0,0,0.0,0.05,0.0,0.0,0.0,False,244,False,0.0,18,255,0.0,False,0.01,117,0.0,True,0
0,0,1.0,0.0,True,78,1.0,0,0.0,0.01,0.0,0.0,0.0,False,31,False,0.0,20,255,0.0,False,0.01,114,0.0,False,0
6241,1787,0.07,0.0,False,11,0.03,0,0.0,0.07,0.0,0.0,0.0,False,217,False,0.0,18,238,0.0,False,0.0,12,1.0,False,0
421,2858,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,9,True,0.0,21,255,0.0,False,0.0,2,0.0,False,0
0,0,1.0,0.0,False,244,1.0,0,0.0,0.0,0.0,0.0,0.0,False,0,True,0.13,21,4,0.32,False,0.0,2,0.99,False,0
0,0,1.0,0.0,True,255,1.0,1,0.0,0.0,0.01,0.0,0.0,False,0,True,0.05,21,2,0.1,False,0.18,14,0.0,False,0
0,3314,0.01,0.06,False,3,0.0,0,1.0,0.06,1.0,1.0,1.0,True,254,False,0.0,21,255,0.0,True,0.0,0,0.0,False,1
0,0,1.0,0.04,True,39,0.18,0,0.0,0.02,0.0,0.0,0.0,False,37,False,0.0,18,255,0.08,False,0.01,153,0.0,True,0
10022,0,0.32,0.08,False,68,0.25,0,1.0,0.05,1.0,1.0,1.0,True,26,False,0.0,18,255,0.0,False,0.0,17,0.0,False,1
0,0,0.07,0.06,False,8,0.03,0,1.0,0.08,1.0,1.0,1.0,True,239,False,0.0,20,255,0.0,False,0.0,5,0.0,False,1
0,2291,1.0,0.0,True,255,1.0,1,0.01,0.0,0.0,0.0,0.0,False,10,True,0.06,21,73,0.01,False,0.08,28,0.0,False,0
79,0,0.14,0.05,False,143,1.0,0,0.0,0.05,0.0,0.0,0.0,False,146,False,0.0,18,255,0.0,False,0.0,35,1.0,False,1
0,0,0.02,0.07,False,3,0.0,0,0.0,0.06,0.0,0.06,0.0,False,244,False,0.0,20,255,0.0,True,0.0,7,1.0,False,1
535,5832,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,85,False,0.0,18,255,0.01,False,0.0,208,0.0,True,0
0,0,0.3,0.11,False,39,0.07,0,1.0,0.04,1.0,1.0,1.0,True,28,True,0.0,21,255,0.0,False,0.0,24,0.0,False,0
3022,0,0.09,0.13,False,15,0.01,0,1.0,0.06,1.0,1.0,1.0,True,107,False,0.0,18,255,0.0,False,0.0,15,0.0,False,1
841,3761,0.04,0.06,False,7,0.01,0,1.0,0.07,1.0,1.0,1.0,True,209,False,0.0,21,255,0.0,True,0.0,16,0.0,False,1
0,2073,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.03,21,3,0.51,False,0.0,2,0.0,False,0
9263,0,1.0,0.0,True,182,0.67,1,0.0,0.02,0.0,0.0,0.0,False,0,False,0.01,21,209,0.01,False,0.0,1,0.0,False,0
0,45,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,7,True,0.06,21,2,0.49,False,0.0,25,0.0,False,0
0,0,0.13,0.06,False,5,0.02,0,1.0,0.07,1.0,1.0,1.0,True,151,False,0.0,20,255,0.0,False,0.0,20,0.0,False,1
0,0,0.18,0.19,False,25,0.04,0,1.0,0.08,1.0,1.0,1.0,True,38,False,0.0,18,255,0.0,True,0.0,10,0.0,False,1
0,1573,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,206,True,0.0,21,255,0.0,False,0.0,166,0.0,False,0
0,0,1.0,0.0,True,19,0.77,1,0.0,0.06,0.0,0.0,0.0,False,2,False,0.0,20,237,0.0,False,1.0,3,0.0,True,0
1207,0,1.0,0.0,True,189,0.16,1,0.0,0.01,0.0,0.0,0.0,False,0,False,0.0,21,165,0.01,False,0.99,3,0.0,False,0
2306,1047,0.24,0.07,False,12,0.25,0,1.0,0.06,1.0,1.0,1.0,True,131,False,0.0,21,255,0.0,True,0.0,14,0.0,False,1
3915,0,0.07,0.03,False,66,0.25,0,1.0,0.05,1.0,1.0,1.0,True,211,False,0.0,18,255,0.0,False,0.0,7,0.0,False,1
78,0,0.1,0.07,False,64,0.04,0,1.0,0.04,1.0,1.0,1.0,True,119,False,0.0,19,255,0.0,False,0.0,9,0.0,False,1
0,0,0.02,0.07,False,2,0.01,0,0.0,0.07,0.0,0.0,0.0,False,117,False,0.0,20,255,0.0,False,0.0,12,1.0,False,1
2844,0,0.06,0.09,False,1,0.01,0,1.0,0.08,1.0,1.0,1.0,True,8,False,0.0,21,255,0.0,True,0.0,2,0.0,False,1
0,2007,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,14,True,0.02,21,119,0.04,False,0.09,29,0.0,False,0
0,5151,1.0,0.0,True,255,1.0,1,0.0,0.01,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,0.0,10,0.0,False,0
0,0,1.0,0.0,False,245,1.0,0,0.0,0.0,0.0,0.0,0.0,False,3,True,0.0,21,255,0.0,False,0.0,3,0.99,False,0
345,0,0.02,0.06,False,8,0.02,0,1.0,0.06,1.0,1.0,1.0,True,199,False,0.0,19,255,0.0,False,0.0,1,0.0,False,1
2751,536,1.0,0.0,True,40,0.13,1,0.0,0.05,0.0,0.0,0.0,False,6,False,0.0,21,255,0.11,False,0.0,5,0.0,False,0
0,3243,0.06,0.06,False,14,0.04,0,1.0,0.06,1.0,1.0,1.0,True,198,False,0.0,20,255,0.01,False,0.0,7,0.0,False,1
5028,559,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.06,21,18,0.04,False,0.07,23,0.0,False,0
0,1534,0.03,0.06,False,9,0.07,0,1.0,0.07,1.0,1.0,1.0,True,228,False,0.0,21,255,0.0,True,0.0,6,0.0,False,1
9056,108,1.0,0.0,True,118,0.72,1,0.0,0.04,0.0,0.0,0.0,False,2,False,0.0,14,255,0.01,False,0.0,2,0.0,False,0
5711,2558,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.06,21,19,0.04,False,0.0,3,0.0,False,0
