src_bytes,dst_bytes,same_srv_rate,diff_srv_rate,flag_SF,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,serror_rate,srv_serror_rate,flag_S0,count,service_http,dst_host_srv_diff_host_rate,level,dst_host_count,dst_host_same_src_port_rate,service_private,srv_diff_host_rate,srv_count,dst_host_srv_rerror_rate,service_domain_u,target
530,0,0.07,0.07,FALSE,0,0,0,1,0.08,1,1,1,TRUE,132,FALSE,0,18,255,0,FALSE,0,12,0,FALSE,1
0,0,0.11,0.06,FALSE,18,0.06,0,1,0.06,1,1,1,TRUE,138,FALSE,0,20,255,0,FALSE,0,18,0,FALSE,1
1287,6075,1,0,TRUE,255,1,1,0,0,0.02,0,0,FALSE,3,TRUE,0.05,21,3,0.04,FALSE,0.69,1,0,FALSE,0
0,0,0.04,0.07,FALSE,15,0.05,0,1,0.08,1,1,1,TRUE,272,FALSE,0,21,255,0,FALSE,0,14,0,FALSE,1
4679,3687,1,0,TRUE,159,1,1,0,0,0,0,0,FALSE,0,FALSE,0.02,21,67,0.01,FALSE,0,8,0,FALSE,0
853,1946,1,0,TRUE,193,0.91,1,0,0.01,0,0,0,FALSE,1,TRUE,0,21,255,0,FALSE,0,0,0,FALSE,0
0,0,0.04,1,FALSE,1,0,0,0,0.07,0,0,0,FALSE,2,FALSE,0,20,255,0,FALSE,0,1,1,FALSE,1
0,0,0.03,0.1,FALSE,12,0.07,0,1,0.08,1,1,1,TRUE,242,FALSE,0,20,255,0,FALSE,0,11,0,FALSE,1
2252,5607,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,3,TRUE,0.04,21,19,0.08,FALSE,0,1,0,FALSE,0
1434,0,0.01,0.07,FALSE,2,0.01,0,1,0.07,1,1,1,TRUE,236,FALSE,0,18,255,0,FALSE,0,2,0,FALSE,1
0,0,1,0,TRUE,161,0.54,1,0,0.01,0.01,0,0,FALSE,1,FALSE,0.01,21,117,0.01,FALSE,1,2,0,FALSE,0
0,0,0.47,0.06,FALSE,1,0.05,0,1,0.07,1,1,1,TRUE,90,FALSE,0,21,255,0,FALSE,0,24,0,FALSE,1
0,0,0.16,0.06,FALSE,19,0.06,0,1,0.07,1,1,1,TRUE,153,FALSE,0,18,255,0,FALSE,0,52,0,FALSE,1
12218,0,1,0,TRUE,168,0.33,0,0.94,0,0,0,0,FALSE,507,FALSE,0,13,255,1,FALSE,0,474,0,FALSE,1
0,3529,1,0,TRUE,254,1,1,0,0,0,0,0,FALSE,7,TRUE,0.04,21,102,0.01,FALSE,0.17,10,0,FALSE,0
138,0,0.1,0.06,FALSE,25,0.08,0,1,0.08,1,1,1,TRUE,131,FALSE,0,21,255,0,TRUE,0,27,0,FALSE,1
0,741,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,8,TRUE,0.04,21,112,0.01,FALSE,0,6,0,FALSE,0
3769,0,1,0,TRUE,249,0.03,0,0,0.53,0,0,0,FALSE,2,FALSE,0,18,255,0,TRUE,0,2,0,TRUE,0
0,0,0.1,0.06,FALSE,2,0.08,0,1,0.06,1,1,1,TRUE,267,FALSE,0,21,255,0,TRUE,0,19,0,FALSE,1
5824,10644,1,0,TRUE,254,1,1,0.02,0,0,0,0.26,FALSE,4,TRUE,0.02,21,10,0.04,FALSE,0,2,0.03,FALSE,0
0,251,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,5,TRUE,0.07,21,4,0.06,FALSE,0,2,0,FALSE,0
7315,0,0.03,0.06,FALSE,22,0.05,0,1,0.06,1,1,1,TRUE,260,FALSE,0,18,255,0,FALSE,0,17,0,FALSE,1
8849,6123,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0,21,255,0,FALSE,0,1,0,FALSE,0
8258,0,0.36,0.09,TRUE,19,0.8,0,0,0.16,0,0,0,FALSE,51,FALSE,0,20,27,0.29,TRUE,0,19,0,FALSE,1
0,398,1,0,TRUE,17,1,1,0,0.01,0,0,0,FALSE,4,TRUE,0.04,21,35,0.01,FALSE,0.28,10,0,FALSE,0
4169,5331,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,3,TRUE,0.05,21,4,0.2,FALSE,0,2,0,FALSE,0
0,0,1,0.63,TRUE,5,0.01,0,0,0.78,0,0,0,FALSE,3,FALSE,0,15,255,0.89,TRUE,0,0,0,FALSE,1
0,0,1,0,TRUE,53,1,0,0,0,0,0,0,FALSE,17,FALSE,0,18,0,0.99,FALSE,0,15,0,FALSE,0
9629,4185,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,5,TRUE,0.04,21,52,0.01,FALSE,0.1,18,0,FALSE,0
3965,9891,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,11,TRUE,0,21,255,0,FALSE,0,13,0,FALSE,0
6237,3388,0.03,0.06,FALSE,211,0.81,0,0,0.06,0,0.28,0.28,TRUE,217,FALSE,0,18,255,0,FALSE,0,273,0,FALSE,1
3321,851,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,12,TRUE,0,21,255,0,FALSE,0.09,17,0,FALSE,0
0,0,1,0,TRUE,195,0.91,0,0.25,0.01,0,0,0,FALSE,511,FALSE,0,18,255,0,FALSE,0,185,0,TRUE,0
0,0,1,0,FALSE,0,0.02,0,0,0.73,0,0,0,FALSE,4,FALSE,0,18,255,0.99,FALSE,0,0,1,FALSE,0
0,0,0.12,0.07,FALSE,42,0.05,0,1,0.07,1,1,1,TRUE,143,FALSE,0,18,255,0.01,TRUE,0,19,0,FALSE,1
5423,1227,1,0,FALSE,51,0.06,0,0.92,0.05,1,1,1,TRUE,0,FALSE,0,20,55,0.01,FALSE,0,1,0,FALSE,1
4036,7740,1,0,TRUE,255,1,1,0,0,0.01,0,0,FALSE,10,TRUE,0.02,21,5,0.49,FALSE,0,7,0,FALSE,0
2433,6776,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,6,TRUE,0,21,255,0,FALSE,0.11,13,0,FALSE,0
3975,26,1,0,TRUE,40,0.21,1,0,0.03,0,0,0,FALSE,2,FALSE,0,21,255,0.01,FALSE,0,0,0,FALSE,0
0,0,1,0,TRUE,5,0,0,0,0.88,0,0,0,FALSE,2,FALSE,0,17,255,0.99,FALSE,0,2,1,FALSE,1
351,0,0.03,0.07,FALSE,21,0.09,0,1,0.08,1,1,1,TRUE,258,FALSE,0,19,255,0,FALSE,0,17,0,FALSE,1
0,3532,1,0,TRUE,255,1,0,0,0,0,0,0,FALSE,2,FALSE,0.02,21,12,0.02,FALSE,0,23,0,FALSE,0
0,0,0.04,0.07,FALSE,5,0.01,0,1,0.08,1,1,1,TRUE,110,FALSE,0,21,255,0,TRUE,0,3,0,FALSE,1
0,0,1,0,TRUE,255,1,1,0,0.01,0,0,0,FALSE,2,FALSE,0.06,21,34,0.01,FALSE,1,1,0,TRUE,0
0,0,0.09,0.12,FALSE,1,0.02,0,0,1,0,0,0,FALSE,3,FALSE,0,18,16,0.99,FALSE,0,6,1,FALSE,1
0,5182,0.05,0.06,FALSE,6,0.02,0,1,0.07,1,1,1,TRUE,262,FALSE,0,18,255,0,FALSE,0,15,0,FALSE,1
6303,2662,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,9,TRUE,0.02,21,85,0.04,FALSE,0,9,0,FALSE,0
0,1067,1,0,TRUE,161,1,0,0,0,0,0,0,FALSE,0,FALSE,0.02,17,3,0.99,FALSE,0,38,0,FALSE,1
3361,0,1,0,FALSE,7,0.01,0,0,0.08,0,0,0,FALSE,1,FALSE,0,15,255,0.99,FALSE,0.99,1,1,FALSE,1
2465,0,1,0,TRUE,242,1,0,0,0.01,0,0,0,FALSE,3,FALSE,0,18,255,0.02,FALSE,0.49,10,0,TRUE,0
0,0,0.09,0.06,FALSE,18,0.06,0,1,0.07,1,1,1,TRUE,275,FALSE,0,20,255,0,FALSE,0,21,0,FALSE,1
0,0,1,0.02,TRUE,255,1,0,0,0.01,0,0,0,FALSE,124,FALSE,0,18,255,0,FALSE,0.01,206,0,TRUE,0
7029,1224,0.36,0.07,FALSE,13,0.06,0,0,0.08,0,0,0,FALSE,60,FALSE,0,20,255,0.01,FALSE,0,11,1,FALSE,1
0,0,1,0,TRUE,4,0.01,0,0,0.03,0,0,0,FALSE,4,FALSE,0,18,255,1,FALSE,0,1,0,FALSE,1
0,0,1,0,TRUE,230,0.25,0,0,0.02,0,0,0,FALSE,2,FALSE,0,17,255,0.32,FALSE,0,2,0,FALSE,1
4554,0,0.13,1,FALSE,2,0.04,0,0.02,0.06,0,0.06,0,FALSE,109,FALSE,0,18,255,0,TRUE,0,2,1,FALSE,1
1603,0,0.06,0,FALSE,4,0,0,0,0.89,0,0,0,FALSE,119,FALSE,0,15,255,0,TRUE,0,3,1,FALSE,1
5251,551,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,4,TRUE,0,21,255,0,FALSE,0,15,0,FALSE,0
0,0,0.35,0.06,FALSE,2,0,0,1,0.06,1,1,1,TRUE,150,FALSE,0,18,255,0,FALSE,0,14,0,FALSE,1
289,1935,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0.16,21,53,0.03,FALSE,0,0,0,FALSE,0
0,0,1,0,TRUE,147,0.93,0,0,0,0,0,0,FALSE,23,FALSE,0,19,205,0.01,FALSE,0.01,152,0,TRUE,0
5431,0,0.35,0.06,FALSE,11,0.01,0,1,0.08,1,1,1,TRUE,285,FALSE,0,18,255,0,FALSE,0,7,0,FALSE,1
0,0,1,0,TRUE,67,0.26,0,0,0,0,0,0,FALSE,2,FALSE,0,18,100,0.01,FALSE,1,14,0,TRUE,0
0,0,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0,21,255,0,FALSE,0,8,0,FALSE,0
6908,0,1,0,FALSE,125,1,0,0.09,0.46,0,0,0,FALSE,2,TRUE,0.19,18,131,0.53,FALSE,0,0,0.58,FALSE,0
0,0,0.32,0.7,TRUE,4,0.03,0,0,0.25,0,0,0,FALSE,56,FALSE,0,20,255,0,FALSE,0,6,0,FALSE,1
0,0,1,0,TRUE,4,1,0,0,0,0,0,0,FALSE,3,FALSE,0,15,2,0.99,FALSE,0,1,0,FALSE,1
0,0,1,0.04,TRUE,245,1,0,0,0,0,0,0,FALSE,78,FALSE,0,18,255,0.01,FALSE,0,246,0,TRUE,0
2060,0,0.07,0,TRUE,255,1,1,0,0,0,0.27,0.3,FALSE,16,TRUE,0,18,255,0,FALSE,0,11,0,FALSE,0
0,0,1,0,TRUE,159,0.9,1,0.02,0.01,0.01,0,0,FALSE,2,FALSE,0.01,21,115,0.01,FALSE,1,1,0,FALSE,0
8498,0,1,0,TRUE,4,1,0,0,0,0,0,0,FALSE,1,FALSE,0,16,4,0.99,FALSE,0,4,0,FALSE,1
0,1762,1,0,TRUE,255,0.78,0,0,0.01,0,0,0,FALSE,137,FALSE,0,18,255,0,FALSE,0.01,279,0,TRUE,0
0,0,0.05,0.07,FALSE,4,0.02,0,0,0.09,0,0,0,FALSE,267,FALSE,0,20,255,0,FALSE,0,3,1,FALSE,1
6540,0,1,0,TRUE,175,0.88,0,0,0.01,0,0,0,FALSE,2,FALSE,0,18,255,0.01,FALSE,0,2,0,TRUE,0
6262,4630,1,0,TRUE,151,0.52,1,0,0,0,0,0,FALSE,1,TRUE,0.02,21,49,0.04,FALSE,0,2,0,FALSE,0
4808,236,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,1,TRUE,0.02,21,68,0.01,FALSE,0,2,0,FALSE,0
4549,2923,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,1,TRUE,0.04,21,53,0.01,FALSE,0.17,11,0,FALSE,0
8664,5403,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,15,TRUE,0.04,21,5,0.03,FALSE,0,9,0,FALSE,0
0,0,0.5,1,TRUE,4,0.03,0,0,0.03,0,0,0,FALSE,2,FALSE,0,21,255,0,FALSE,0,2,0,TRUE,0
0,0,0.43,0.35,FALSE,14,0.33,0,1,0.07,1,1,1,TRUE,21,FALSE,0,20,255,0.08,TRUE,0,12,0,FALSE,1
0,0,1,0,TRUE,255,1,0,0,0.01,0,0,0,FALSE,265,FALSE,0,18,255,0.01,FALSE,0,272,0,TRUE,0
0,0,0.04,0.06,FALSE,10,0.01,0,1,0.09,1,1,1,TRUE,266,FALSE,0,21,255,0,TRUE,0,5,0,FALSE,1
0,0,0.49,1,FALSE,6,0.02,0,0.23,0.05,0,0.23,0,FALSE,1,FALSE,0,20,255,0,FALSE,0,0,1,FALSE,0
0,320,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,10,TRUE,0.07,21,43,0.01,FALSE,0.2,15,0,FALSE,0
0,0,0.19,0.07,FALSE,7,0.06,0,1,0.08,1,1,1,TRUE,165,FALSE,0,18,255,0,FALSE,0,17,0,FALSE,1
0,0,0.04,0.05,FALSE,18,0.06,0,1,0.05,1,1,1,TRUE,308,FALSE,0,19,255,0,FALSE,0,19,0,FALSE,1
7294,6037,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,7,TRUE,0,21,255,0,FALSE,0.17,16,0.02,FALSE,0
1912,0,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,4,TRUE,0.02,21,42,0.02,FALSE,0,2,0,FALSE,0
802,0,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,7,TRUE,0.02,21,78,0,FALSE,0,11,0,FALSE,0
0,4034,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,3,TRUE,0,21,254,0,FALSE,0,2,0,FALSE,0
0,0,0.5,1,FALSE,2,0,0,0,0.02,0,0,0,FALSE,4,FALSE,0,20,255,0,FALSE,0,1,1,FALSE,0
12375,0,1,0,TRUE,50,0.29,0,0,0.02,0,0,0,FALSE,60,FALSE,0,18,210,0.62,FALSE,0,26,0,FALSE,1
11240,0,0.19,0.07,FALSE,26,0.16,0,0.94,0.07,1,1,1,TRUE,499,FALSE,0,19,255,0,FALSE,0,10,0,FALSE,1
3534,0,0.28,0.19,FALSE,5,0.03,0,0.26,0.08,1,0.27,1,TRUE,511,FALSE,0,18,255,0,FALSE,0,2,0,FALSE,1
0,0,0.18,0.06,FALSE,20,0.07,0,1,0.07,1,1,1,TRUE,151,FALSE,0,21,255,0,FALSE,0,17,0,FALSE,1
7030,2404,1,0,TRUE,222,0.51,1,0.02,0.07,0,0,0,FALSE,1,FALSE,0.02,12,203,0.01,FALSE,0,2,0,FALSE,0
2830,0,0.04,0.07,FALSE,58,1,0,1,0,1,1,1,TRUE,19,TRUE,0,20,255,0.01,FALSE,0,12,0,FALSE,1
2203,0,1,0,TRUE,21,1,0,0,0,0,0,0,FALSE,1,FALSE,0,18,2,0.99,FALSE,0,504,0,FALSE,1
6810,905,1,0,FALSE,54,1,0,0.09,0,0.02,0,0,FALSE,2,TRUE,0.26,12,5,0.25,FALSE,1,8,1,FALSE,1
0,0,0.03,0.07,FALSE,16,0.01,0,1,0.08,1,1,1,TRUE,295,FALSE,0,21,255,0,TRUE,0,4,0,FALSE,1
2250,0,1,0,FALSE,215,1,0,0,0,0,0,0,FALSE,2,TRUE,0.15,20,61,0.48,FALSE,0,0,1,FALSE,0
0,0,0.01,0.07,FALSE,3,0.01,0,0,0.08,0,0,0,FALSE,244,FALSE,0,20,255,0,FALSE,0,2,1,FALSE,1
0,0,0.01,1,FALSE,1,0,0,0.11,0.57,0,0.09,0,FALSE,511,FALSE,0,20,255,0,FALSE,0,1,1,FALSE,1
0,0,0.15,0.06,FALSE,20,0.09,0,1,0.05,1,1,1,TRUE,228,FALSE,0,21,255,0,TRUE,0,36,0,FALSE,1
832,0,1,0,TRUE,163,0.83,1,0,0.09,0,0,0,FALSE,2,FALSE,0.02,21,33,0.01,FALSE,0.29,17,0,FALSE,0
0,1094,1,0,TRUE,245,0.96,1,0,0.02,0,0,0,FALSE,4,FALSE,0,21,255,0,FALSE,0,1,0,FALSE,0
0,0,0.51,0.51,FALSE,5,0.01,0,0.1,0.12,1,1,1,TRUE,13,FALSE,0,20,255,0.1,TRUE,0,2,0,FALSE,0
0,0,0.05,1,FALSE,17,0.04,0,1,1,0,0,1,FALSE,6,FALSE,0,18,255,0,TRUE,0,2,1,FALSE,1
0,0,1,0,TRUE,254,1,0,0,0,0,0,0,FALSE,221,FALSE,0,18,255,0.01,FALSE,0,187,0,TRUE,0
0,0,1,0,TRUE,255,1,0,0,0.01,0,0,0,FALSE,125,TRUE,0,18,255,0,FALSE,0,148,0,TRUE,0
5448,421,1,0,TRUE,2,0.02,0,0,0.02,0,0,0,FALSE,2,FALSE,0,20,255,1,FALSE,0,2,0,FALSE,1
0,0,0.06,0.06,FALSE,10,0.05,0,1,0.08,1,1,1,TRUE,283,FALSE,0,21,255,0,TRUE,0,9,0,FALSE,1
0,3029,1,0,TRUE,254,1,1,0,0,0,0,0,FALSE,12,TRUE,0.04,21,21,0.04,FALSE,0.32,24,0,FALSE,0
0,0,0.06,0.06,FALSE,7,0.01,0,1,0.07,1,1,1,TRUE,258,FALSE,0,18,255,0.01,FALSE,0,1,0,FALSE,1
10757,5575,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,20,TRUE,0,21,255,0,FALSE,0.11,14,0,FALSE,0
470,0,1,0,TRUE,255,1,1,0,0,0.01,0,0,FALSE,3,TRUE,0.05,21,8,0.26,FALSE,0.41,16,0,FALSE,0
7356,3642,1,0,TRUE,254,1,1,0,0,0,0,0,FALSE,3,TRUE,0.05,21,7,0.05,FALSE,0,1,0,FALSE,0
0,112,0.15,0.06,FALSE,14,0.05,0,1,0.06,1,1,1,TRUE,102,FALSE,0,18,255,0,TRUE,0,6,0,FALSE,1
0,0,0.1,0.05,FALSE,77,0.24,0,1,0.05,1,1,1,TRUE,162,FALSE,0,18,255,0,FALSE,0,16,0,FALSE,1
3355,6411,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0.02,21,51,0.01,FALSE,0,1,0,FALSE,0
0,0,1,0.99,TRUE,3,0,0,0.1,0.99,0,0.08,0,FALSE,505,FALSE,0,18,255,0.69,TRUE,0,1,0,FALSE,1
0,3641,1,0,FALSE,255,1,1,0.02,0,0.01,0.29,0.29,FALSE,19,TRUE,0.02,18,127,0.01,FALSE,0.5,43,0,FALSE,0
0,0,0.51,1,TRUE,9,0.06,0,0,0.07,0,0,0,FALSE,3,FALSE,0,21,255,0,FALSE,0,0,0,FALSE,0
4736,0,1,0,TRUE,67,0.25,0,0,0.02,0,0,0,FALSE,41,FALSE,0,18,255,0.27,FALSE,0.01,152,0,FALSE,0
6331,7046,1,0,TRUE,130,1,0,0,0,0,0,0,FALSE,1,FALSE,0.51,17,2,0.85,FALSE,0,29,0,FALSE,1
0,0,0.16,0.06,FALSE,11,0.04,0,1,0.07,1,1,1,TRUE,251,FALSE,0,21,255,0,TRUE,0,14,0,FALSE,1
1728,0,0.03,0.07,FALSE,6,0.03,0,1,0.09,1,1,1,FALSE,226,FALSE,0,18,255,0,FALSE,0,3,0,FALSE,1
0,0,1,0.04,TRUE,158,0.72,0,0,0.01,0,0,0,FALSE,276,FALSE,0,18,238,0.84,FALSE,0,198,0,FALSE,1
3856,5035,1,0,FALSE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0.16,21,22,0.05,FALSE,0,2,0.87,FALSE,0
0,6641,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,12,TRUE,0.04,21,75,0.01,FALSE,0.1,41,0,FALSE,0
2994,2968,1,0,TRUE,251,0.96,1,0,0.01,0,0,0,FALSE,1,FALSE,0,21,254,0,FALSE,1,13,0,TRUE,0
0,0,1,0.04,TRUE,248,0.95,0,0,0,0,0,0,FALSE,218,FALSE,0,18,255,0.01,FALSE,0.01,155,0,TRUE,0
3625,0,1,0,TRUE,255,1,0,0,0,0,0,0,FALSE,13,FALSE,0.07,21,7,1,FALSE,0,31,0,FALSE,0
0,0,0,0.99,FALSE,2,0,0,0.12,1,0,0.08,0,FALSE,266,FALSE,0,20,255,0,FALSE,0,1,1,FALSE,1
864,4286,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,8,TRUE,0,21,255,0,FALSE,0.19,13,0,FALSE,0
0,0,1,0,TRUE,183,0.7,0,0,0.01,0,0,0,FALSE,42,FALSE,0,18,109,0.01,FALSE,0,182,0,TRUE,0
0,17,0.1,0.05,FALSE,46,0.14,0,1,0.07,1,1,1,TRUE,134,FALSE,0,18,255,0,FALSE,0,15,0,FALSE,1
0,0,0.37,0.06,FALSE,15,0.25,0,1,0.07,1,1,1,TRUE,67,FALSE,0,18,255,0,FALSE,0,22,0,FALSE,1
0,0,0.02,0.07,FALSE,9,0.05,0,1,0.07,1,1,1,TRUE,253,FALSE,0,18,255,0,FALSE,0,14,0,FALSE,1
8399,0,1,0,TRUE,206,1,1,0,0,0,0,0,FALSE,3,TRUE,0.01,21,89,0.01,FALSE,0,1,0,FALSE,0
3660,0,1,0,TRUE,111,0.15,1,0,0.02,0.1,0,0,FALSE,1,FALSE,0.01,21,34,0.01,FALSE,1,2,0,FALSE,0
4864,0,0.24,0.07,TRUE,18,0.09,0,0,0.16,0,0,0,FALSE,73,FALSE,0,15,255,0,TRUE,0,49,0,FALSE,1
6474,0,1,0,TRUE,140,1,1,0,0.01,0,0,0,FALSE,38,FALSE,0.02,21,189,0.9,FALSE,0,3,0,FALSE,0
0,3287,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,8,TRUE,0.04,21,24,0.07,FALSE,0.08,11,0,FALSE,0
6455,1495,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,5,TRUE,0.04,21,86,0.01,FALSE,0,13,0.03,FALSE,0
0,0,0.12,0.06,FALSE,11,0.08,0,1,0.08,1,1,1,TRUE,245,FALSE,0,21,255,0,TRUE,0,16,0,FALSE,1
1068,4908,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,5,TRUE,0.03,21,63,0.01,FALSE,0.28,12,0,FALSE,0
0,0,0.03,0.07,FALSE,4,0.02,0,1,0.07,1,1,1,TRUE,61,FALSE,0,18,255,0,TRUE,0,2,1,FALSE,1
0,0,0.07,0.07,FALSE,0,0,0,0,0.1,0,0,0,FALSE,120,FALSE,0,20,255,0,FALSE,0,2,1,FALSE,1
0,0,1,0,TRUE,255,1,0,0,0,0,0,0,FALSE,169,TRUE,0,21,255,0,FALSE,0.08,39,0,FALSE,0
9440,4118,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,18,TRUE,0.04,21,18,0.04,FALSE,0.28,18,0,FALSE,0
0,0,0.03,0.07,FALSE,14,0,0,0,0.08,0,0,0,FALSE,105,FALSE,0,20,255,0,TRUE,0,1,1,FALSE,1
0,0,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,3,TRUE,0.02,21,7,0.08,FALSE,0,11,0,FALSE,0
9085,6081,1,0,TRUE,255,1,1,0,0.02,0,0,0,FALSE,12,FALSE,0,21,255,0,FALSE,0,24,0,FALSE,0
0,0,0.11,0.06,FALSE,21,0.08,0,1,0.06,1,1,1,TRUE,264,FALSE,0,21,255,0,TRUE,0,8,0,FALSE,1
3067,4217,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,9,TRUE,0,21,255,0,FALSE,0.1,18,0,FALSE,0
2460,0,1,0,TRUE,192,0.85,1,0,0.05,0,0,0,FALSE,0,TRUE,0.02,21,25,0.02,FALSE,0,3,0,FALSE,0
10822,1780,1,0,TRUE,255,1,1,0,0,0.01,0,0,FALSE,41,TRUE,0,21,255,0,FALSE,0.16,39,0,FALSE,0
0,0,0.02,0.07,FALSE,3,0.01,0,0,0.1,0,0,0,FALSE,100,FALSE,0,21,255,0,TRUE,0,3,1,FALSE,1
4537,3162,1,0,TRUE,119,1,1,0,0,0,0,0,FALSE,2,TRUE,0.04,21,65,0.01,FALSE,0.5,17,0,FALSE,0
0,0,0.03,0.07,FALSE,2,0,0,1,0.08,1,1,1,TRUE,263,FALSE,0,21,255,0,TRUE,0,2,0,FALSE,1
3309,0,0.01,0.07,FALSE,7,0.01,0,1,0.09,1,1,1,TRUE,197,FALSE,0,19,255,0,FALSE,0,2,0,FALSE,1
3401,1898,0.1,0.06,FALSE,16,0.08,0,1,0.07,0,0,0,FALSE,160,FALSE,0,19,255,0,FALSE,0,23,1,FALSE,1
2724,0,0.03,0.07,FALSE,19,0.07,0,1,0.09,1,1,1,TRUE,243,FALSE,0,20,255,0,FALSE,0,18,0,FALSE,1
4391,0,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,2,TRUE,0.02,21,72,0.01,FALSE,0,1,0,FALSE,0
7332,248,1,0,TRUE,152,1,1,0,0,0,0,0,FALSE,6,TRUE,0.06,21,46,0.01,FALSE,0.14,17,0,FALSE,0
0,1009,0.11,0.06,FALSE,22,0.08,0,1,0.06,1,1,1,TRUE,214,FALSE,0,21,255,0,TRUE,0,18,0,FALSE,1
7066,0,1,1,FALSE,5,0,0,0.02,0.27,0,0,0,FALSE,437,FALSE,0,15,217,0.07,TRUE,0,1,1,FALSE,1
3591,702,1,0,TRUE,255,1,1,0,0,0,0,0,FALSE,7,TRUE,0.03,21,63,0.01,FALSE,0.3,11,0,FALSE,0
0,0,1,0,TRUE,255,1,0,0,0,0,0,0,FALSE,239,FALSE,0,18,255,0,FALSE,0,299,0,TRUE,0
10320,0,1,0,FALSE,20,0.04,0,0,0.18,0,0,0,FALSE,490,FALSE,0,18,238,0.59,FALSE,0,7,1,FALSE,1
