src_bytes,dst_bytes,same_srv_rate,diff_srv_rate,flag_SF,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_serror_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,serror_rate,srv_serror_rate,flag_S0,count,service_http,dst_host_srv_diff_host_rate,level,dst_host_count,dst_host_same_src_port_rate,service_private,srv_diff_host_rate,srv_count,dst_host_srv_rerror_rate,service_domain_u,target
670,1123,1.0,0.0,True,148,0.21,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.02,18,196,0.0,False,0.0,7,0.0,False,0
881,904,0.15,0.08,True,103,0.23,0,0.0,0.01,0.0,0.0,0.0,True,9,False,0.02,17,211,0.01,False,0.0,6,0.0,False,0
262,0,0.16,0.0,True,19,0.08,0,0.0,0.02,0.0,0.0,0.0,False,3,False,0.0,18,255,0.37,False,0.0,2,0.0,False,0
0,0,1.0,0.0,True,245,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,False,0.03,21,46,1.0,False,0.0,2,0.0,False,0
0,56,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,5,False,0.04,21,4,1.0,False,1.0,3,0.0,False,0
225,358,0.03,0.05,False,0,0.05,0,1.0,0.06,1.0,1.0,1.0,True,75,False,0.0,18,255,0.0,False,0.0,1,0.0,False,1
53,1581,1.0,0.0,True,255,0.86,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.01,21,255,0.0,False,1.0,1,0.0,False,0
797,0,0.01,0.06,False,13,0.01,0,1.0,0.08,1.0,1.0,1.0,True,234,False,0.0,19,255,0.0,False,0.0,10,0.0,False,1
1141,3441,1.0,0.0,True,71,0.31,1,0.0,0.03,0.0,0.0,0.0,False,1,False,0.01,17,255,0.0,False,0.0,3,0.0,False,0
1672,0,0.21,0.08,False,15,0.05,0,0.0,0.09,0.0,0.0,0.0,False,33,False,0.0,18,255,0.0,False,0.0,17,1.0,False,1
7412,23698,1.0,0.0,True,255,1.0,1,0.0,0.0,0.03,0.0,0.0,False,2,True,0.02,21,26,0.25,False,0.67,2,0.0,False,0
0,1233,0.27,0.09,True,237,0.95,0,0.0,0.02,0.0,0.0,0.0,False,10,True,0.0,18,255,0.0,False,0.0,10,0.0,False,0
65,895,0.02,0.06,False,0,0.01,0,1.0,0.07,1.0,1.0,1.0,True,129,False,0.0,21,255,0.0,True,0.0,9,0.0,False,1
0,490,0.16,0.08,False,254,1.0,0,1.0,0.07,1.0,0.0,0.0,True,101,True,0.0,20,255,0.01,False,0.0,39,0.0,False,1
6237,664,1.0,0.0,True,20,0.05,0,0.0,0.01,0.0,0.0,0.0,False,1,False,0.0,13,255,0.24,False,0.0,1,0.0,False,1
731,1449,1.0,0.0,True,255,0.99,1,0.0,0.02,0.0,0.0,0.0,False,0,True,0.02,21,212,0.0,False,0.72,6,0.0,False,0
0,0,1.0,0.0,True,8,0.05,1,0.0,0.0,0.0,0.0,0.0,False,1,False,0.02,13,217,0.3,False,0.0,1,0.0,False,0
673,355,1.0,0.0,True,253,1.0,0,0.0,0.0,0.0,0.0,0.0,False,24,False,0.04,20,62,0.99,False,0.0,2,0.0,False,0
1963,28381,1.0,0.0,True,240,0.25,1,0.02,0.02,0.02,0.0,1.0,False,0,False,0.01,17,255,0.0,False,1.0,1,0.0,False,0
0,259,0.16,0.18,False,3,0.02,0,0.0,0.07,0.0,0.0,0.0,False,8,False,0.0,18,255,0.14,True,0.0,5,0.0,False,1
67,0,0.01,0.07,False,5,0.01,0,1.0,0.06,1.0,1.0,1.0,True,3,False,0.0,20,15,0.01,False,0.0,2,0.0,False,1
0,207,1.0,0.0,True,250,0.82,0,0.0,0.01,0.0,0.0,0.0,False,133,False,0.0,18,255,0.0,False,0.02,240,0.0,True,0
488,0,0.21,0.27,True,34,0.24,0,0.0,0.01,0.0,0.0,0.0,False,11,False,0.0,18,255,0.0,False,0.0,3,0.0,False,0
1111,0,0.04,0.07,False,2,0.01,0,1.0,0.05,1.0,1.0,1.0,True,131,False,0.0,20,255,0.0,False,0.0,2,0.0,False,1
0,1378,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,7,True,0.02,21,6,0.28,False,0.17,12,0.0,False,0
0,1575,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,11,True,0.03,21,122,0.01,False,0.0,4,0.0,False,0
1151,309,1.0,0.0,True,254,0.99,0,0.0,0.01,0.0,0.0,0.0,False,148,False,0.0,18,255,0.02,False,0.01,332,0.0,True,0
124,247,1.0,0.0,True,0,0.04,0,0.95,0.08,0.0,0.0,0.0,False,2,False,0.0,18,202,0.9,False,0.0,1,0.0,False,0
0,955,0.5,0.0,True,21,0.03,0,0.0,0.07,0.0,0.0,0.0,False,10,False,0.0,18,255,0.0,True,0.0,11,1.0,False,1
0,347,0.22,0.0,True,244,0.06,1,0.0,0.01,0.0,0.0,0.0,False,6,False,0.0,18,255,0.0,False,0.0,1,0.0,False,0
1545,340,0.0,0.06,False,4,0.08,0,0.0,0.08,0.0,0.0,0.0,False,279,False,0.0,20,255,0.0,False,0.0,4,1.0,False,1
402,0,0.02,0.07,False,19,0.15,0,1.0,0.07,1.0,1.0,1.0,True,46,False,0.0,21,87,0.01,False,0.33,12,0.0,True,1
234,1,1.0,0.0,True,105,1.0,0,0.0,0.02,0.0,0.0,0.0,False,1,False,0.02,17,199,0.99,False,0.0,2,0.0,False,0
14,386,0.0,0.07,False,3,0.0,0,1.0,0.08,1.0,1.0,1.0,True,276,False,0.0,19,255,0.0,False,0.0,0,0.0,False,1
0,0,0.99,0.35,True,88,0.55,1,0.0,0.01,0.0,0.0,0.0,False,6,False,0.02,21,211,0.0,False,0.0,9,0.0,False,0
580,1200,0.2,0.07,True,237,0.06,0,0.0,0.01,0.0,0.0,0.0,False,126,False,0.0,19,255,0.0,False,0.0,9,1.0,False,0
575,207,0.02,0.05,False,11,0.08,0,1.0,0.04,1.0,1.0,1.0,True,280,False,0.0,19,255,0.0,False,0.0,3,0.0,False,1
403,0,1.0,0.04,True,234,0.93,0,0.0,0.02,0.0,0.0,0.0,False,109,False,0.0,21,255,0.0,True,0.01,188,0.0,True,0
14161,165,1.0,0.0,True,67,1.0,0,0.0,0.0,0.0,0.0,0.0,False,13,False,0.04,11,23,1.0,False,0.0,22,0.0,False,1
0,0,1.0,0.0,True,254,1.0,0,0.0,0.0,0.0,0.0,0.0,False,92,False,0.0,19,255,0.0,False,0.0,146,0.0,True,0
543,1146,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.25,21,255,0.0,False,0.0,1,0.0,False,0
2271,10892,0.5,1.0,True,11,0.02,1,0.0,0.07,0.0,0.0,0.0,False,3,False,0.0,20,221,0.0,False,0.0,2,0.0,False,0
8949,0,1.0,0.0,True,26,0.32,1,0.03,0.03,0.03,0.0,0.0,False,0,False,0.03,20,187,0.0,False,0.0,2,0.0,False,0
1221,40965,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,18,0,1.0,False,0.0,3,0.0,False,0
0,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,11,False,0.04,21,36,0.09,False,0.17,23,0.0,True,0
4991,1284,1.0,0.0,True,36,0.24,1,0.0,0.02,0.0,0.0,0.0,False,0,False,0.0,13,255,0.1,False,0.0,2,0.02,False,0
1315,0,1.0,0.0,True,58,0.1,0,0.0,0.01,0.0,0.0,0.0,False,0,False,0.0,21,189,0.0,False,0.0,0,0.0,False,0
386,510,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,19,True,0.01,21,179,0.01,False,0.16,14,0.0,False,0
666,0,0.17,0.07,False,18,0.02,0,0.0,0.7,0.0,0.0,0.0,False,4,False,0.0,19,255,1.0,False,0.0,8,1.0,False,1
900,0,1.0,0.0,True,83,0.07,0,0.0,0.5,0.0,0.0,0.0,False,43,False,0.02,15,196,0.63,True,0.0,41,0.0,False,1
254,14353,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,0,True,0.07,21,7,0.51,False,0.1,50,0.0,False,0
4057,11869,0.26,0.0,True,244,0.94,1,0.0,0.02,0.0,0.0,0.0,False,1,True,0.0,18,255,0.0,False,0.3,17,0.0,False,0
315,0,0.04,0.06,False,13,0.06,0,1.0,0.07,1.0,1.0,1.0,True,290,False,0.0,21,255,0.0,True,0.0,27,0.0,False,1
577,0,1.0,0.0,True,255,1.0,0,0.0,0.02,0.0,0.0,0.0,False,215,False,0.0,18,255,0.0,False,0.0,246,0.0,True,0
103,1113,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.04,21,5,0.24,False,0.4,8,0.02,False,0
1420,849,1.0,0.0,True,255,1.0,0,0.0,0.01,0.0,0.0,0.0,False,186,False,0.0,19,255,0.0,False,0.0,240,0.0,False,0
927,4138,1.0,0.0,True,60,1.0,1,0.0,0.0,0.0,0.0,0.0,False,0,True,0.05,21,22,0.08,False,0.0,5,0.0,False,0
1306,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,226,False,0.0,18,255,0.0,False,0.0,203,0.0,True,0
84,0,0.09,0.01,False,12,0.07,0,1.0,0.07,1.0,1.0,1.0,True,231,False,0.0,21,255,0.01,False,0.0,20,0.0,False,1
1615,13347,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.04,21,22,0.35,False,0.19,20,0.0,False,0
187,942,1.0,0.0,True,14,1.0,0,0.0,0.0,0.0,0.0,0.0,False,0,False,0.5,15,32,1.0,False,1.0,2,0.0,False,1
1949,784,1.0,0.0,True,2,0.01,1,0.0,0.07,0.0,0.0,0.0,False,0,False,0.28,20,198,0.01,False,0.0,1,0.0,False,0
0,19659,1.0,0.0,False,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.14,21,1,1.0,False,0.0,1,0.0,False,0
6110,0,1.0,0.0,True,60,0.23,1,0.03,0.07,0.03,0.0,0.0,False,2,False,0.03,17,45,0.22,False,0.0,10,0.0,False,0
0,351,1.0,0.0,True,200,1.0,0,0.0,0.0,0.0,0.0,0.0,False,33,False,0.01,20,255,0.0,False,0.02,155,0.0,True,0
12064,1102,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.02,12,5,0.12,False,0.0,6,0.02,False,0
932,0,0.06,0.09,False,35,0.05,0,1.0,0.07,1.0,1.0,1.0,True,59,False,0.0,21,255,0.02,False,0.0,8,0.0,False,1
0,0,0.03,1.0,False,0,0.01,0,0.0,0.22,0.0,0.0,0.0,False,55,False,0.0,20,255,0.0,True,0.0,2,1.0,False,1
526,0,1.0,0.0,True,163,0.3,1,0.0,0.02,0.0,0.0,0.0,False,2,False,0.0,20,188,0.29,False,0.0,2,0.0,False,0
0,0,0.01,0.59,False,1,0.0,0,0.0,0.06,0.0,1.0,0.0,False,50,False,0.0,19,255,0.0,False,0.0,1,0.0,False,1
0,22608,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.03,21,191,0.02,False,0.29,9,0.0,False,0
1238,455,0.15,0.06,False,16,0.05,0,0.0,0.08,0.0,0.0,0.0,False,132,False,0.0,18,255,0.0,False,0.0,7,1.0,False,1
388,380,0.51,1.0,False,9,0.05,0,0.0,0.07,0.0,0.0,0.0,False,3,False,0.32,19,210,0.01,False,0.0,2,1.0,False,1
0,443,0.52,1.0,True,1,0.02,0,0.0,0.52,0.0,0.0,0.0,False,4,False,0.0,9,255,0.28,False,0.0,2,0.0,False,1
0,281,0.01,0.67,False,0,0.01,0,1.0,0.07,1.0,1.0,1.0,True,3,False,0.0,21,255,0.94,False,0.0,2,0.0,False,0
226,0,0.04,0.08,False,2,0.02,0,0.0,0.07,0.0,0.0,0.0,False,117,False,0.0,18,255,0.0,False,0.0,6,1.0,False,1
0,3732,1.0,0.0,True,255,0.99,1,0.0,0.01,0.0,0.0,0.0,False,1,True,0.0,21,166,0.01,False,0.0,3,0.0,False,0
952,0,1.0,0.0,False,121,0.03,0,0.0,0.01,0.0,0.0,0.0,False,0,False,0.02,16,210,0.01,False,0.0,1,0.02,False,1
892,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,412,False,0.0,17,255,1.0,False,0.0,323,0.0,False,0
344,2045,1.0,0.0,True,255,1.0,1,0.0,0.02,0.0,0.0,0.0,False,7,True,0.0,21,118,0.01,False,0.1,34,0.02,False,0
0,17,1.0,0.0,True,60,1.0,0,0.0,0.0,0.0,0.0,0.0,False,4,False,0.02,21,17,0.57,False,0.5,20,0.0,True,0
655,2640,0.25,0.0,True,109,0.63,1,0.0,0.02,0.0,0.0,0.0,False,0,False,0.02,21,220,0.0,False,1.0,1,0.0,False,0
1915,0,0.11,0.7,True,0,0.01,1,0.02,0.06,0.0,0.0,0.0,False,15,False,0.0,16,191,0.23,False,0.0,1,0.0,False,0
5423,155,1.0,0.0,True,58,1.0,0,0.0,0.0,1.0,0.0,1.0,False,1,False,0.0,16,11,1.0,False,1.0,34,0.02,False,1
0,0,0.15,1.0,True,246,1.0,1,0.0,0.01,0.0,0.0,0.0,False,4,True,0.0,19,255,0.0,False,0.15,14,0.03,True,0
777,1505,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,1,False,0.02,21,200,0.01,False,0.0,12,0.0,True,0
149,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,5,True,0.03,21,64,0.01,False,0.0,3,0.0,False,0
1733,0,1.0,0.0,True,20,0.18,0,0.0,0.06,0.0,0.0,0.0,False,173,False,0.0,13,255,0.21,True,0.0,142,0.0,False,1
895,0,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,21,211,0.01,False,0.19,14,0.0,False,0
1360,0,1.0,0.0,True,255,1.0,0,0.0,0.0,0.0,0.0,0.0,False,101,False,0.01,18,131,1.0,False,0.0,25,0.0,True,0
0,0,1.0,0.0,True,12,0.07,0,0.0,0.25,0.0,0.0,0.0,False,28,False,0.0,18,255,0.36,True,0.0,20,0.0,False,1
684,715,1.0,0.0,False,12,0.02,0,0.89,0.94,0.0,1.0,0.0,False,1,False,0.0,13,24,0.3,True,0.0,1,0.0,False,0
6581,664,0.21,0.0,True,65,0.15,1,0.0,0.01,0.0,0.0,0.0,False,12,False,0.02,19,186,0.29,False,0.0,1,0.0,False,0
84,329,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,5,True,0.02,21,255,0.0,False,0.26,20,0.0,False,0
14192,10556,1.0,0.0,True,44,0.25,1,0.02,0.01,0.0,0.0,0.0,False,0,False,0.0,11,255,0.0,False,0.0,1,0.03,False,0
468,2014,1.0,0.0,True,250,0.97,1,0.0,0.01,0.0,0.0,0.0,False,2,True,0.0,21,255,0.0,False,0.0,10,0.0,False,0
1521,0,0.23,0.69,True,13,0.04,0,0.0,0.02,0.0,0.0,0.0,False,4,False,0.0,18,255,0.0,False,0.0,1,0.0,False,0
2645,5772,1.0,0.0,True,235,0.98,1,0.0,0.03,0.0,0.0,0.0,False,2,True,0.0,21,255,0.0,False,0.0,8,0.0,False,0
1481,613,1.0,0.0,True,16,0.23,1,0.0,0.07,0.0,0.0,0.0,False,0,False,0.0,13,70,0.01,False,0.0,1,0.49,False,0
419,354,1.0,0.0,True,125,0.53,1,0.0,0.02,0.0,0.0,0.0,False,1,False,0.01,21,203,0.0,False,0.0,1,0.0,False,0
1259,0,1.0,0.03,True,255,1.0,0,0.0,0.01,0.0,0.0,0.0,False,198,False,0.0,18,255,0.01,False,0.0,199,0.0,True,0
0,1234,1.0,0.0,True,81,1.0,0,0.0,0.0,0.0,0.0,0.0,False,2,False,0.02,18,3,1.0,False,1.0,47,0.0,False,1
830,495,0.5,1.0,False,11,0.01,0,0.0,0.01,0.0,0.0,0.0,False,2,False,0.0,19,255,0.27,False,0.0,8,1.0,False,1
875,3705,1.0,0.0,False,253,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.04,21,35,0.02,False,0.0,1,1.0,False,0
1633,0,0.16,0.09,False,3,0.04,0,1.0,0.08,1.0,1.0,1.0,True,93,False,0.0,18,99,0.01,False,0.0,10,0.0,False,1
2981,457,0.25,1.0,True,242,0.23,1,0.0,0.03,0.0,0.0,0.0,False,2,False,0.02,17,207,0.0,False,0.5,0,0.02,False,0
0,0,1.0,0.0,False,0,0.04,0,0.0,0.06,0.0,1.0,1.0,False,2,False,0.0,16,255,0.0,False,0.0,2,0.02,False,1
0,241,1.0,0.0,False,1,0.02,0,0.0,0.59,0.0,0.0,0.0,False,2,False,0.0,15,255,0.99,True,0.0,2,1.0,False,1
0,0,0.1,0.06,False,36,0.15,0,1.0,0.06,1.0,1.0,1.0,True,158,False,0.0,18,255,0.0,False,0.0,30,0.0,False,1
337,0,1.0,0.0,True,254,1.0,0,0.0,0.01,0.0,0.0,0.0,False,1,False,0.02,21,255,0.01,False,0.67,16,0.0,True,0
416,633,0.0,0.46,False,2,0.01,0,0.0,0.57,0.0,0.0,0.0,False,507,False,0.0,19,255,0.0,False,0.0,2,1.0,False,1
2046,968,1.0,0.0,True,0,0.02,0,0.0,0.62,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,1.0,3,0.0,False,0
2891,0,1.0,0.0,True,255,0.92,0,0.0,0.01,0.0,0.0,0.0,False,124,False,0.0,21,255,0.0,False,0.0,202,0.0,True,0
0,0,1.0,0.0,True,254,1.0,0,0.0,0.0,0.0,0.0,0.0,False,3,False,0.04,21,9,1.0,False,0.69,18,0.0,False,0
0,0,0.03,0.06,False,17,0.05,0,1.0,0.05,1.0,1.0,1.0,True,269,False,0.0,21,255,0.0,False,0.0,12,0.0,False,1
0,0,0.03,0.99,True,0,0.01,1,0.02,0.64,0.0,0.06,0.0,False,6,False,0.0,16,220,0.0,False,0.0,1,0.0,False,0
2499,0,0.11,0.06,False,17,0.07,0,1.0,0.06,1.0,1.0,1.0,True,264,False,0.0,18,255,0.0,False,0.0,18,0.0,False,1
0,5452,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,6,True,0.02,21,19,0.03,False,0.09,14,0.0,False,0
639,0,0.05,0.12,True,6,0.03,1,0.02,0.08,0.0,0.0,0.0,False,22,False,0.0,17,212,0.33,False,0.0,1,0.0,False,1
6489,0,1.0,0.61,True,2,0.02,1,0.0,0.65,0.0,0.0,0.0,False,3,False,0.0,20,255,1.0,False,0.0,1,0.0,False,0
762,0,1.0,0.0,True,252,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,21,200,0.01,False,0.0,1,0.0,False,0
624,0,0.17,0.23,True,34,0.96,0,0.0,0.02,0.0,0.0,0.0,False,16,False,0.0,21,255,0.0,True,0.0,5,0.0,False,0
1075,28,1.0,0.0,True,148,0.26,0,0.0,0.0,0.0,0.0,0.0,False,12,False,0.02,18,212,0.02,False,0.0,0,0.0,False,0
1120,3973,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,3,True,0.0,21,199,0.0,False,0.09,12,0.0,False,0
1296,0,1.0,0.0,True,254,0.94,0,0.0,0.01,0.0,0.0,0.0,False,149,False,0.0,20,255,0.0,False,0.0,482,0.0,False,1
0,0,0.07,0.06,False,20,0.08,0,1.0,0.09,1.0,1.0,1.0,True,293,False,0.0,19,255,0.0,False,0.0,15,0.0,False,1
1469,650,1.0,0.0,True,127,0.59,0,0.0,0.02,0.0,0.0,0.0,False,50,False,0.0,20,204,0.22,False,0.0,239,0.0,False,0
0,0,1.0,0.0,True,4,0.03,0,0.0,0.43,0.0,0.0,0.0,False,2,False,0.0,21,255,0.05,False,0.0,2,0.0,False,0
0,0,1.0,0.0,True,26,0.99,0,0.0,0.0,0.0,0.0,0.0,False,2,False,0.5,15,3,1.0,False,1.0,3,0.0,False,1
54,0,0.21,0.06,False,13,0.06,0,1.0,0.05,1.0,1.0,1.0,True,164,False,0.0,19,255,0.0,False,0.0,20,0.0,False,1
0,0,0.5,1.0,True,5,0.01,0,0.0,0.05,0.0,0.0,0.0,False,2,False,0.0,20,255,0.32,False,0.0,2,0.0,False,0
9448,0,1.0,0.0,True,19,1.0,1,0.0,0.0,0.0,0.0,0.0,False,12,False,0.02,11,24,0.03,False,0.0,3,0.0,False,0
659,13610,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,2,True,0.0,21,255,0.02,False,0.0,2,0.0,False,0
0,320,0.13,0.06,False,10,0.02,0,0.0,0.05,0.0,0.0,0.0,False,145,False,0.0,20,255,0.0,True,0.0,14,1.0,False,1
1657,7929,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.0,21,255,0.0,False,1.0,2,0.0,False,0
0,0,0.21,0.03,True,238,0.97,0,0.0,0.0,0.0,0.0,0.0,False,80,False,0.0,18,255,0.0,False,0.02,18,0.0,True,0
43,0,0.07,0.06,False,5,0.04,0,1.0,0.08,1.0,1.0,1.0,True,304,False,0.0,20,255,0.0,False,0.0,16,0.0,False,1
225,0,1.0,0.0,True,3,0.02,0,0.0,0.64,0.0,0.0,0.0,False,2,False,0.0,21,255,0.99,False,1.0,3,0.0,False,0
3939,625,1.0,0.0,True,254,1.0,1,0.0,0.0,0.01,0.0,0.0,False,1,True,0.03,21,2,0.49,False,0.5,2,0.0,False,0
0,12950,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,0,True,0.01,21,22,0.3,False,1.0,3,0.0,False,0
1582,496,0.01,0.06,False,7,0.02,0,1.0,0.07,1.0,1.0,1.0,True,203,False,0.0,18,255,0.0,True,0.0,3,0.0,False,1
2130,1036,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,1,True,0.03,21,30,0.05,False,0.31,4,0.0,False,0
1433,0,1.0,0.0,False,126,0.84,1,0.0,1.0,0.0,0.0,0.0,False,1,False,0.14,12,204,0.0,False,0.0,2,0.0,False,1
1586,6925,1.0,0.0,True,236,0.96,1,0.0,0.02,0.0,0.0,0.0,False,2,True,0.03,21,220,0.0,False,0.0,3,0.0,False,0
301,0,1.0,0.0,False,41,1.0,0,1.0,0.05,0.05,0.0,0.0,True,1,False,0.02,14,16,0.25,False,0.0,1,0.0,False,0
2283,2360,1.0,0.0,True,254,1.0,1,0.0,0.0,0.0,0.0,0.0,False,4,True,0.03,21,54,0.01,False,0.0,0,0.02,False,0
534,1004,1.0,0.06,True,255,1.0,0,0.0,0.01,0.0,0.0,0.0,False,10,True,0.0,19,255,0.0,False,0.0,9,0.0,False,0
0,1339,1.0,0.0,True,229,0.92,0,0.0,0.0,0.0,0.0,0.0,False,206,False,0.0,18,255,0.0,False,0.0,276,0.0,True,0
0,411,1.0,0.0,True,235,0.94,0,0.0,0.02,0.0,0.0,0.0,False,2,False,0.02,18,214,0.01,False,0.0,3,0.0,False,0
1079,0,0.02,0.06,False,0,0.01,0,1.0,0.04,1.0,1.0,1.0,True,106,False,0.0,18,255,0.0,True,0.0,2,0.0,False,1
524,0,1.0,0.0,True,92,0.57,0,0.0,0.01,0.0,0.0,0.0,False,126,False,0.0,18,101,0.26,False,0.0,316,0.0,False,0
0,999,1.0,0.0,True,255,1.0,1,0.0,0.0,0.0,0.0,0.0,False,0,True,0.0,21,55,0.01,False,0.0,0,0.0,False,0
1377,0,1.0,0.0,False,254,1.0,0,0.0,0.51,0.0,0.0,0.0,False,95,False,0.0,15,255,1.0,False,0.0,13,1.0,False,1
280,0,1.0,0.0,True,86,0.34,0,0.0,0.07,0.0,0.0,0.0,False,59,False,0.0,18,98,0.22,False,0.0,49,0.0,False,1
2609,2648,0.23,0.82,True,44,0.24,1,0.01,0.02,0.01,0.0,0.0,False,5,False,0.0,18,255,0.32,False,1.0,13,0.0,False,0
86,250,1.0,0.0,True,60,0.95,1,0.0,0.03,0.0,0.0,0.0,False,2,False,0.02,21,46,0.04,False,0.31,6,0.0,False,0
1018,0,0.1,0.06,False,5,0.08,0,1.0,0.08,0.0,0.0,0.0,False,269,False,0.0,20,255,0.0,False,0.0,6,0.0,False,1
15,419,0.18,0.31,True,64,0.32,0,0.0,0.02,0.0,0.0,0.0,False,0,False,0.0,19,255,0.02,False,0.0,9,0.0,False,0
53,357,1.0,0.0,True,58,0.2,0,0.0,0.05,0.0,0.0,0.0,False,11,False,0.0,13,5,0.85,False,0.0,15,0.0,False,1
127,0,1.0,0.0,True,254,1.0,0,0.0,0.0,0.0,0.0,0.0,False,143,False,0.0,18,255,0.01,False,0.02,217,0.0,True,0
165,454,0.5,0.51,True,3,0.01,0,0.0,0.43,0.0,0.0,0.0,False,1,False,0.0,21,255,0.93,False,0.0,2,0.0,False,0
2044,664,1.0,0.0,True,255,0.95,1,0.0,0.02,0.0,0.0,0.0,False,14,True,0.0,21,255,0.0,False,0.0,7,0.0,False,0
0,0,0.11,0.06,False,17,0.04,0,0.0,0.07,0.0,0.0,0.0,False,116,False,0.0,21,255,0.0,True,0.0,9,1.0,False,1
1517,0,1.0,0.0,True,130,0.85,0,0.0,0.02,0.0,0.0,0.0,False,27,False,0.51,17,3,0.99,False,1.0,45,0.0,False,1
